Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,UW,M03,F02,AUWM03F02,AUWM03F02,09/29/2011,10/06/2011,8,789,802,2,15,Construct,,,,
A,UW,M03,F01,AUWM03F01,AUWM03F01,10/21/2011,10/21/2011,1,964,981,1,21,Construct,,,,
A,UW,M03,C04c,AUWM03C04c,AUWM03C04c,11/11/2011,12/13/2011,33,96,96,2,24,Construct,,,,
A,UW,M03,C04b,AUWM03C04b,AUWM03C04b,01/06/2012,01/06/2012,1,177,177,3,18,Construct,,,,
A,UW,M03,C04a,AUWM03C04a,AUWM03C04a,01/24/2012,01/24/2012,1,126,117,1,-34,Construct,,,,
A,UW,M03,C03c,AUWM03C03c,AUWM03C03c,12/21/2011,12/21/2011,1,72,72,1,43,Construct,,,,
A,UW,M03,C03b,AUWM03C03b,AUWM03C03b,02/02/2012,02/02/2012,1,176,176,1,24,Construct,,,,
A,UW,M03,C03a,AUWM03C03a,AUWM03C03a,02/26/2012,03/05/2012,9,172,170,3,74,Construct,,,,
A,UW,M03,C02,AUWM03C02,AUWM03C02,05/18/2012,05/18/2012,1,296,289,1,7,Construct,,,,
A,UW,M03,C01,AUWM03C01,AUWM03C01,05/25/2012,05/26/2012,2,991,978,2,68,Construct,,,,
A,UW,M03,W07,AUWM03W07,AUWM03W07,08/02/2012,08/03/2012,2,427,420,2,20,Construct,,,,
A,UW,M03,W06,AUWM03W06,AUWM03W06,08/23/2012,08/24/2012,2,359,370,2,32,Construct,,,,
A,UW,M03,W05,AUWM03W05,AUWM03W05,09/25/2012,09/26/2012,2,310,318,2,265,Construct,,,,
A,UW,M03,W04,AUWM03W04,AUWM03W04,06/18/2013,06/18/2013,1,255,267,1,10,Construct,,,,
A,UW,M03,W03b,AUWM03W03b,AUWM03W03b,06/28/2013,06/28/2013,1,0,0,0,-1,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1242-0001
A,UW,M03,W03a,AUWM03W03a,AUWM03W03a,06/27/2013,06/27/2013,1,200,216,1,14,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1242-0001
A,UW,M03,W02,AUWM03W02,AUWM03W02,07/11/2013,07/11/2013,1,190,200,1,274,Construct,,,,
A,UW,M03,W01,AUWM03W01,AUWM03W01,04/11/2014,04/11/2014,1,128,78,1,-893,Construct,,,,
A,UW,M04,F02,AUWM04F02,AUWM04F02,10/31/2011,10/31/2011,1,496,491,1,15,Construct,,,,
A,UW,M04,F01,AUWM04F01,AUWM04F01,11/15/2011,11/24/2011,10,578,604,3,15,Construct,,,,
A,UW,M04,C04c,AUWM04C04c,AUWM04C04c,12/09/2011,02/07/2012,61,72,72,2,-40,Construct,,,,
A,UW,M04,C03c,AUWM04C03c,AUWM04C03c,12/29/2011,12/29/2011,1,52,52,1,14,Construct,,,,
A,UW,M04,C04b,AUWM04C04b,AUWM04C04b,01/12/2012,02/08/2012,28,239,180,3,2,Construct,,,,
A,UW,M04,C04a,AUWM04C04a,AUWM04C04a,02/10/2012,02/10/2012,1,78,0,1,-1,Construct,,,,
A,UW,M04,C03b,AUWM04C03b,AUWM04C03b,02/09/2012,02/09/2012,1,0,0,0,26,Construct,Code 01.,A new row was created under the name C03b with quantities 0 and with the dates of the previous lift plus one day.,Code 01a.,A-P-S-1261-0001
A,UW,M04,C03a,AUWM04C03a,AUWM04C03a,03/06/2012,03/06/2012,1,54,209,1,20,Construct,,,,
A,UW,M04,C02,AUWM04C02,AUWM04C02,03/26/2012,03/26/2012,1,170,180,1,18,Construct,,,,
A,UW,M04,C01,AUWM04C01,AUWM04C01,04/13/2012,04/14/2012,2,627,603,2,21,Construct,,,,
A,UW,M04,W07,AUWM04W07,AUWM04W07,05/05/2012,05/06/2012,2,283,265,2,10,Construct,,,,
A,UW,M04,W06,AUWM04W06,AUWM04W06,05/16/2012,05/16/2012,1,247,234,1,7,Construct,,,,
A,UW,M04,W05,AUWM04W05,AUWM04W05,05/23/2012,05/23/2012,1,246,202,1,7,Construct,,,,
A,UW,M04,W04,AUWM04W04,AUWM04W04,05/30/2012,05/30/2012,1,203,171,1,13,Construct,,,,
A,UW,M04,W03a,AUWM04W03a,AUWM04W03a,06/12/2012,06/13/2012,2,0,0,0,-2,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1262-0001
A,UW,M04,W03b,AUWM04W03b,AUWM04W03b,06/11/2012,06/12/2012,2,191,114,2,23,Construct,Code 03.,"Lift ""W03"" was separated into ""W03a"" and ""W03b"".  All quantities will be assigned to ""W03a"".",Code 03a.,A-P-S-1262-0001
A,UW,M04,W02,AUWM04W02,AUWM04W02,07/05/2012,07/05/2012,1,102,70,1,681,Construct,,,,
A,UW,M04,W01,AUWM04W01,AUWM04W01,05/17/2014,05/17/2014,1,64,45,1,-753,Construct,,,,
A,UW,M05,F02,AUWM05F02,AUWM05F02,04/24/2012,05/03/2012,10,1665,1622,5,11,Construct,Code 02.,"Joining ""F02a"", ""F02b"" and ""F02c"" under the name of F02.",Code 02a.,A-P-S-1280-0002
A,UW,M05,F01,AUWM05F01,AUWM05F01,05/14/2012,06/19/2012,37,1452,1360,6,27,Construct,Code 02.,"Joining ""F01a"", ""F01b"" and ""F01c"" under the name of F01.",Code 02a.,A-P-S-1280-0002
A,UW,M05,C04a,AUWM05C04a,AUWM05C04a,07/16/2012,07/16/2012,1,184,184,1,15,Construct,,,,
A,UW,M05,C03a,AUWM05C03a,AUWM05C03a,07/31/2012,08/01/2012,2,195,195,2,75,Construct,,,,
A,UW,M05,C04c,AUWM05C04c,AUWM05C04c,10/15/2012,10/15/2012,1,128,128,1,23,Construct,,,,
A,UW,M05,C03c,AUWM05C03c,AUWM05C03c,11/07/2012,11/07/2012,1,112,112,1,20,Construct,,,,
A,UW,M05,C04b,AUWM05C04b,AUWM05C04b,11/27/2012,11/27/2012,1,252,216,1,9,Construct,,,,
