Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,TRF5,SL,10,ATRF5SL10,ATRF5SL10,11/01/2013,11/06/2013,6,606,450,4,-5,Construct,Code 03.,"Lift ""SL -10/11"" will be separated in ""SL-10"" and ""SL-11"", all quantities will be assigned to ""SL-10""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,11,ATRF5SL11,ATRF5SL11,11/01/2013,11/06/2013,6,0,0,0,16,Construct,Code 03.,"Lift ""SL -10/11"" will be separated in ""SL-10"" and ""SL-11"", all quantities will be assigned to ""SL-10""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,09,ATRF5SL09,ATRF5SL09,11/22/2013,11/23/2013,2,276,165,0,11,Construct,,,,
A,TRF5,SL,08,ATRF5SL08,ATRF5SL08,12/04/2013,12/05/2013,2,299,200,0,29,Construct,,,,
A,TRF5,SL,07a,ATRF5SL07a,ATRF5SL07a,01/03/2014,01/03/2014,1,286,255,0,0,Construct,Code 03.,"Lift ""07"" will be separated in ""07a"", ""07b"" and ""07c"", all quantities will be assigned to ""07a""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,07b,ATRF5SL07b,ATRF5SL07b,01/03/2014,01/03/2014,1,0,0,0,0,Construct,Code 03.,"Lift ""07"" will be separated in ""07a"", ""07b"" and ""07c"", all quantities will be assigned to ""07a""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,07c,ATRF5SL07c,ATRF5SL07c,01/03/2014,01/03/2014,1,0,0,0,13,Construct,Code 03.,"Lift ""07"" will be separated in ""07a"", ""07b"" and ""07c"", all quantities will be assigned to ""07a""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,06a,ATRF5SL06a,ATRF5SL06a,01/16/2014,01/16/2014,1,332,285,0,0,Construct,Code 03.,"Lift ""06"" will be separated in ""06a"", ""06b"" and ""06c"", all quantities will be assigned to ""06a""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,06b,ATRF5SL06b,ATRF5SL06b,01/16/2014,01/16/2014,1,0,0,0,0,Construct,Code 03.,"Lift ""06"" will be separated in ""06a"", ""06b"" and ""06c"", all quantities will be assigned to ""06a""",Code 03a.,A-P-S-6140-0001
A,TRF5,SL,06c,ATRF5SL06c,ATRF5SL06c,01/16/2014,01/16/2014,1,0,0,0,40,Construct,Code 03.,"Lift ""06"" will be separated in ""06a"", ""06b"" and ""06c"", all quantities will be assigned to ""06a""",Code 03a.,A-P-S-6140-0001
