Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CC4,A,05,ACC4A05,ACC4A05,06/15/2012,07/04/2012,20,919,828,5,26,Construct,Code 02.,"Joining ""05"", ""05a"", ""05b"", ""05(kicker b)"" under the name of ""05"".",Code 2a.,A-P-S-5400-0001
A,CC4,A,04 a,ACC4A04a,ACC4A04a,07/30/2012,07/31/2012,2,171,154,2,-1,Construct,,,,
A,CC4,A,04 b,ACC4A04b,ACC4A04b,07/30/2012,07/30/2012,1,183,154,1,10,Construct,,,,
A,CC4,A,03 a,ACC4A03a,ACC4A03a,08/09/2012,08/10/2012,2,185,160,2,0,Construct,,,,
A,CC4,A,03 b,ACC4A03b,ACC4A03b,08/10/2012,08/10/2012,1,189,160,1,32,Construct,,,,
A,CC4,B,05,ACC4B05,ACC4B05,09/11/2012,10/04/2012,24,656,588,4,11,Construct,Code 02.,"Joining ""05"", ""05a"" under the name of ""05"".",Code 2a.,A-P-S-5405-0001
A,CC4,B,04 c,ACC4B04c,ACC4B04c,10/15/2012,10/16/2012,2,48,72,2,21,Construct,,,,
A,CC4,B,04 b,ACC4B04b,ACC4B04b,11/06/2012,11/06/2012,1,152,134,1,6,Construct,,,,
A,CC4,B,04 a,ACC4B04a,ACC4B04a,11/12/2012,11/12/2012,1,96,76,1,7,Construct,,,,
A,CC4,B,03 a,ACC4B03a,ACC4B03a,11/19/2012,11/20/2012,2,104,65,2,-1,Construct,,,,
A,CC4,B,03 b,ACC4B03b,ACC4B03b,11/19/2012,11/19/2012,1,112,115,1,0,Construct,,,,
A,CC4,B,03 c,ACC4B03c,ACC4B03c,11/19/2012,11/19/2012,1,72,62,1,56,Construct,,,,
A,CC4,B,02,ACC4B02,ACC4B02,01/14/2013,01/14/2013,1,456,490,1,5,Construct,,,,
A,CC4,B,01,ACC4B01,ACC4B01,01/19/2013,01/19/2013,1,751,684,1,-207,Construct,,,,
A,CC4,C,05,ACC4C05,ACC4C05,06/26/2012,06/27/2012,2,543,620,5,70,Construct,Code 02.,"Joining ""05"", ""05a"", ""05b"", ""05c"" under the name of ""05"".",Code 2a.,A-P-S-5408-0001
