Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,T2,C312,P02,PT2C312P02,PT2C312P02,12/03/2014,12/04/2014,2,0,0,0,5,Construct,Code 03.,"Lift ""C3-11+12 P03+P02"" will be divided into ""C3-11 P03"", ""C3-11 P02"", ""C3-12 P03"" and ""C3-12 P02"".  All quantities will be asigned to C3-11 P03.",Code 03a.,P-P-S-6820-0004
P,T2,C311,P01,PT2C311P01,PT2C311P01,12/09/2014,12/09/2014,1,16,10,1,0,Construct,Code 04.,"Lift ""C3-11+12 P01"" will be divided into ""C3-11 P01"" and ""C3-12 P01"".  All quantities will be assigned to ""C3-11 P01"". ",Code 04a.,P-P-S-6820-0004
P,T2,C312,P01,PT2C312P01,PT2C312P01,12/09/2014,12/09/2014,1,0,0,0,2,Construct,Code 04.,"Lift ""C3-11+12 P01"" will be divided into ""C3-11 P01"" and ""C3-12 P01"".  All quantities will be assigned to ""C3-11 P01"". ",Code 04a.,P-P-S-6820-0004
P,T2,C311,W02 a,PT2C311W02a,PT2C311W02a,12/11/2014,12/11/2014,1,15,33,1,0,Construct,Code 04.,"Lift ""C3-11+12 W02a"" will be divided into ""C3-11 W02a"" and ""C3-12 W02a"".  All quantities will be assigned to C3-11 W02a.",Code 04a.,P-P-S-6820-0003
P,T2,C312,W02 a,PT2C312W02a,PT2C312W02a,12/11/2014,12/11/2014,1,32,66,2,0,Construct,"Code 04.

Code 03.","Lift ""C3-11+12 W02a"" will be divided into ""C3-11 W02a"" and ""C3-12 W02a"".  All quantities will be assigned to C3-11 W02a.
In this lift ""C3-12 W02a"" will be accounted the lift ""C3-11+12 W02a+b"".","Code 04a.

Code 03a.",P-P-S-6820-0003
P,T2,C311,W02 b,PT2C311W02b,PT2C311W02b,12/11/2014,12/11/2014,1,28,38,1,0,Construct,Code 04.,"Lift ""C3-11+12 W02b"" will be divided into ""C3-11 W02b"" and ""C3-12 W02b"".  All quantities will be assigned to C3-11 W02b.",Code 04a.,P-P-S-6820-0004
P,T2,C312,W02 b,PT2C312W02b,PT2C312W02b,12/11/2014,12/11/2014,1,0,0,0,27,Construct,Code 04.,"Lift ""C3-11+12 W02b"" will be divided into ""C3-11 W02b"" and ""C3-12 W02b"".  All quantities will be assigned to C3-11 W02b.",Code 04a.,P-P-S-6820-0004
P,T2,C311,W01 a,PT2C311W01a,PT2C311W01a,01/07/2015,01/07/2015,1,70,33,1,0,Construct,Code 04.,"Lift ""C3-11+12 W01a"" will be divided into ""C3-11 W01a"" and ""C3-12 W01a"".  All quantities will be assigned to C3-11 W01a.",Code 04a.,P-P-S-6820-0003
P,T2,C312,W01 a,PT2C312W01a,PT2C312W01a,01/07/2015,01/07/2015,1,0,0,0,5,Construct,Code 04.,"Lift ""C3-11+12 W01a"" will be divided into ""C3-11 W01a"" and ""C3-12 W01a"".  All quantities will be assigned to C3-11 W01a.",Code 04a.,P-P-S-6820-0003
P,T2,C311,W01 b,PT2C311W01b,PT2C311W01b,01/12/2015,01/12/2015,1,57,33,1,0,Construct,Code 04.,"Lift ""C3-11+12 W01b"" will be divided into ""C3-11 W01b"" and ""C3-12 W01b"".  All quantities will be assigned to C3-11 W01b.",Code 04a.,P-P-S-6820-0004
P,T2,C312,W01 b,PT2C312W01b,PT2C312W01b,01/12/2015,01/12/2015,1,0,0,0,-107,Construct,Code 04.,"Lift ""C3-11+12 W01b"" will be divided into ""C3-11 W01b"" and ""C3-12 W01b"".  All quantities will be assigned to C3-11 W01b.",Code 04a.,P-P-S-6820-0004
P,T2,C312,W02d,PT2C312W02d,PT2C312W02d,09/27/2014,09/27/2014,1,0,0,0,90,Construct,Code 01.,"A new row was created under the name of ""W02d"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,P-P-S-6820-0004
P,T2,C312,W02e,PT2C312W02e,PT2C312W02e,12/26/2014,12/26/2014,1,0,0,0,-679,Construct,Code 04.,"A new row was created under the name of ""W02e"", with 0 quantities and the date of the previous lift plus one day.",Code 04a.,P-P-S-6820-0004
P,T2,C310,F01,PT2C310F01,PT2C310F01,02/15/2013,02/16/2013,2,248,259,2,530,Construct,,,,
P,T2,C310,W02 b,PT2C310W02b,PT2C310W02b,07/31/2014,07/31/2014,1,27,48,1,2,Construct,,,,
P,T2,C310,W02 a,PT2C310W02a,PT2C310W02a,08/02/2014,08/02/2014,1,40,48,1,25,Construct,,,,
P,T2,C310,W01a,PT2C310W01a,PT2C310W01a,08/27/2014,08/27/2014,1,40,48,1,13,Construct,Code 05.,"Lift ""W01E"" will be renamed as ""W01b"".",Code 05a.,P-P-S-6820-0005
P,T2,C310,W01 b,PT2C310W01b,PT2C310W01b,09/09/2014,09/09/2014,1,32,41,1,21,Construct,,,,
P,T2,C310,P04,PT2C310P04,PT2C310P04,09/30/2014,09/30/2014,1,14,16,1,8,Construct,,,,
P,T2,C310,P03,PT2C310P03,PT2C310P03,10/08/2014,10/08/2014,1,23,23,1,8,Construct,,,,
P,T2,C310,P02,PT2C310P02,PT2C310P02,10/16/2014,10/16/2014,1,31,27,1,0,Construct,Code 03.,"Lift ""P02+P01"" will be divided into ""P02"" and ""P01"".  All quantities will be assigned to ""P02"".",Code 03a.,P-P-S-6820-0005
P,T2,C310,P01,PT2C310P01,PT2C310P01,10/16/2014,10/16/2014,1,0,0,0,76,Construct,Code 03.,"Lift ""P02+P01"" will be divided into ""P02"" and ""P01"".  All quantities will be assigned to ""P02"".",Code 03a.,P-P-S-6820-0005
P,T2,C310,R04,PT2C310R04,PT2C310R04,12/31/2014,12/31/2014,1,74,74,1,0,Construct,Code 03.,"Lift ""R04b"" and ""R03b"" will be separated into ""R04"" and ""R03b"".  All quantities will be assigned to ""R04"".",Code 03a.,P-P-S-6820-0005
P,T2,C310,R03 b,PT2C310R03b,PT2C310R03b,12/31/2014,12/31/2014,1,0,0,0,10,Construct,Code 03.,"Lift ""R04b"" and ""R03b"" will be separated into ""R04b"" and ""R03b"".  All quantities will be assigned to ""R04b"".",Code 03a.,P-P-S-6820-0005
P,T2,C310,R02,PT2C310R02,PT2C310R02,01/10/2015,01/10/2015,1,312,308,1,0,Construct,Code 03.,"Lift ""R02"" and ""R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to ""R02"".",Code 03a.,P-P-S-6820-0005
P,T2,C310,R01,PT2C310R01,PT2C310R01,01/10/2015,01/10/2015,1,0,0,0,-170,Construct,Code 03.,"Lift ""R02"" and ""R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to ""R02"".",Code 03a.,P-P-S-6820-0005
P,T2,C309,W02 b,PT2C309W02b,PT2C309W02b,07/24/2014,07/24/2014,1,40,42,1,7,Construct,,,,
P,T2,C309,W02 a,PT2C309W02a,PT2C309W02a,07/31/2014,07/31/2014,1,36,42,1,21,Construct,,,,
P,T2,C309,W01 a,PT2C309W01a,PT2C309W01a,08/21/2014,08/21/2014,1,41,40,1,7,Construct,,,,
P,T2,C309,W01b,PT2C309W01b,PT2C309W01b,08/28/2014,08/28/2014,1,40,40,1,27,Construct,,,,
P,T2,C309,P04,PT2C309P04,PT2C309P04,09/24/2014,09/24/2014,1,17,14,1,8,Construct,,,,
P,T2,C309,P03,PT2C309P03,PT2C309P03,10/02/2014,10/02/2014,1,18,12,1,2,Construct,,,,
P,T2,C309,P02,PT2C309P02,PT2C309P02,10/04/2014,10/04/2014,1,20,12,1,3,Construct,,,,
P,T2,C309,P01,PT2C309P01,PT2C309P01,10/07/2014,10/07/2014,1,13,10,1,37,Construct,,,,
P,T2,C310,R03c,PT2C310R03c,PT2C310R03c,11/13/2014,11/14/2014,2,190,177,2,-1,Construct,Code 04.,"Lift ""R03+C3-10-R05"" will be divided into ""C3-10 R03c"" and ""C3-10 R05"".  All quantities will be assigned to ""C3-10 R03c"".",Code 04a.,P-P-S-6820-0005
P,T2,C310,R05,PT2C310R05,PT2C310R05,11/13/2014,11/14/2014,2,0,0,0,4,Construct,Code 04.,"Lift ""R03+C3-10-R05"" will be divided into ""C3-10 R03c"" and ""C3-10 R05"".  All quantities will be assigned to ""C3-10 R03c"".",Code 04a.,P-P-S-6820-0005
P,T2,C309,R02,PT2C309R02,PT2C309R02,11/18/2014,11/19/2014,2,206,189,2,7,Construct,Code 05.,"Lift ""PT2C3-09R02+C3-10-R04"" will be renamed as C3-09 R02"".",Code 05a.,P-P-S-6820-0003
P,T2,C309,R01,PT2C309R01,PT2C309R01,11/26/2014,11/26/2014,1,224,224,1,0,Construct,Code 03.,"Lift ""R01+C3-010-R03a"" will be separated into ""C3-09 R01"" and ""C3-10 R03a"".",Code 03a.,P-P-S-6820-0003
P,T2,C310,R03a,PT2C310R03a,PT2C310R03a,11/26/2014,11/26/2014,1,0,0,0,1,Construct,Code 05.,"Lift ""R01+C3-010-R03a"" will be renamed as ""C3-09 R01"".",Code 05a.,P-P-S-6820-0005
P,T2,C309,R03,PT2C309R03,PT2C309R03,11/27/2014,11/27/2014,1,8,21,1,-646,Construct,Code 05.,"Lift ""R01 +C3-10-R03 a"" will be renamed as ""C3-09 R03"".",Code 05a.,P-P-S-6820-0003
P,T2,C308,F01,PT2C308F01,PT2C308F01,02/19/2013,02/20/2013,2,592,561,2,-1,Construct,Code 05.,"Lift ""C3-08&09 F01"" will be divided into ""C3-08 F01"" and ""C3-09 F01"".  All quantities will be assigned to C3-08 F01.",Code 05a.,P-P-S-6820-0003
P,T2,C309,F01,PT2C309F01,PT2C309F01,02/19/2013,02/20/2013,2,0,0,0,510,Construct,Code 05.,"Lift ""C3-08&09 F01"" will be divided into ""C3-08 F01"" and ""C3-09 F01"".  All quantities will be assigned to C3-08 F01.",Code 05a.,P-P-S-6820-0003
P,T2,C308,W02 a,PT2C308W02a,PT2C308W02a,07/15/2014,07/15/2014,1,72,77,1,6,Construct,,,,
P,T2,C308,W02 b,PT2C308W02b,PT2C308W02b,07/21/2014,07/21/2014,1,72,73,1,25,Construct,,,,
P,T2,C308,W01 a,PT2C308W01a,PT2C308W01a,08/15/2014,08/16/2014,2,72,73,2,4,Construct,,,,
P,T2,C308,W01 b,PT2C308W01b,PT2C308W01b,08/20/2014,08/21/2014,2,80,73,2,51,Construct,,,,
P,T2,C308,R02,PT2C308R02,PT2C308R02,10/11/2014,10/11/2014,1,168,137,1,5,Construct,,,,
P,T2,C308,R01,PT2C308R01,PT2C308R01,10/16/2014,10/16/2014,1,242,238,1,-602,Construct,,,,
P,T2,C307,F01,PT2C307F01,PT2C307F01,02/21/2013,02/22/2013,2,328,310,2,503,Construct,,,,
P,T2,C307,W02 a,PT2C307W02a,PT2C307W02a,07/10/2014,07/10/2014,1,80,76,1,12,Construct,,,,
P,T2,C307,W02 b,PT2C307W02b,PT2C307W02b,07/22/2014,07/23/2014,2,68,76,2,19,Construct,,,,
P,T2,C307,W01 a,PT2C307W01a,PT2C307W01a,08/11/2014,08/11/2014,1,72,72,1,2,Construct,,,,
P,T2,C307,W01 b,PT2C307W01b,PT2C307W01b,08/13/2014,08/13/2014,1,88,72,1,45,Construct,,,,
P,T2,C307,R02,PT2C307R02,PT2C307R02,09/27/2014,09/27/2014,1,160,125,1,3,Construct,,,,
P,T2,C307,R01,PT2C307R01,PT2C307R01,09/30/2014,10/01/2014,2,192,208,2,-85,Construct,,,,
P,T2,C306,W02 a,PT2C306W02a,PT2C306W02a,07/08/2014,07/08/2014,1,71,73,1,9,Construct,,,,
P,T2,C306,W02 b,PT2C306W02b,PT2C306W02b,07/17/2014,07/17/2014,1,80,71,1,18,Construct,,,,
P,T2,C306,W01 a,PT2C306W01a,PT2C306W01a,08/04/2014,08/04/2014,1,78,79,1,4,Construct,,,,
P,T2,C306,W01 b,PT2C306W01b,PT2C306W01b,08/08/2014,08/08/2014,1,72,61,1,33,Construct,,,,
