Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in Days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CU3,C,04d,ACU3C04d,ACU3C04d,7/10/2013,7/11/2013,2,120,112,2,11,Construct,,,,
A,CU3,C,03d-S,ACU3C03d-S,ACU3C03d-S,7/22/2013,7/22/2013,1,68,60,1,3,Construct,,,,
A,CU3,C,03d-N,ACU3C03d-N,ACU3C03d-N,7/25/2013,7/25/2013,1,80,60,1,6,Construct,,,,
A,CU3,C,02d,ACU3C02d,ACU3C02d,7/31/2013,8/1/2013,2,181,162,2,4,Construct,,,,
A,CU3,C,01d,ACU3C01d,ACU3C01d,8/5/2013,8/6/2013,2,151,152,2,-106,Construct,,,,
A,CU3,1W,4,ACU31W04,ACU31W04,4/22/2013,4/23/2013,2,480,463,2,24,Construct,,,,
A,CU3,1W,03a-S,ACU31W03a-S,ACU31W03a-S,5/17/2013,5/21/2013,5,84,80,2,6,Construct,,,,
A,CU3,1W,03a-N,ACU31W03a-N,ACU31W03a-N,5/27/2013,5/27/2013,1,80,72,1,3,Construct,,,,
A,CU3,1W,03b-N,ACU31W03b-N,ACU31W03b-N,5/30/2013,6/1/2013,3,104,80,2,18,Construct,,,,
A,CU3,1W,03c-N,ACU31W03c-N,ACU31W03c-N,6/19/2013,6/20/2013,2,96,72,2,13,Construct,,,,
A,CU3,1W,03b-S,ACU31W03b-S,ACU31W03b-S,7/3/2013,7/3/2013,1,64,72,1,3,Construct,,,,
A,CU3,1W,03c-S,ACU31W03c-S,ACU31W03c-S,7/6/2013,7/6/2013,1,68,72,1,152,Construct,,,,
A,CU3,2W,16,ACU32W16,ACU32W16,12/5/2013,12/5/2013,1,92,65,1,6,Construct,,,,
A,CU3,2W,15,ACU32W15,ACU32W15,12/11/2013,12/11/2013,1,100,68,1,27,Construct,,,,
A,CU3,2W,14,ACU32W14,ACU32W14,1/7/2014,1/7/2014,1,451,426,1,22,Construct,,,,
A,CU3,2W,13,ACU32W13,ACU32W13,1/29/2014,1/29/2014,1,121,106,1,29,Construct,,,,
A,CU3,2W,12c,ACU32W12c,ACU32W12c,2/27/2014,2/27/2014,1,307,278,1,16,Construct,,,,
A,CU3,2W,12b,ACU32W12b,ACU32W12b,3/15/2014,3/15/2014,1,376,392,1,0,Construct,Code 03.,"Lift ""12a/12b/11"" will be divided in ""12a"", ""12b"" and ""11"". All quantities will be assigned to ""12 b"".",Code 03a.,A-P-S-5806-0001
A,CU3,2W,12a,ACU32W12a,ACU32W12a,3/15/2014,3/15/2014,1,0,0,0,0,Construct,Code 03.,"Lift ""12a/12b/11"" will be divided in ""12a"", ""12b"" and ""11"". All quantities will be assigned to ""12 b"".",Code 03a.,A-P-S-5806-0001
A,CU3,2W,11,ACU32W11,ACU32W11,3/15/2014,3/15/2014,1,0,0,0,9,Construct,Code 03.,"Lift ""12a/12b/11"" will be divided in ""12a"", ""12b"" and ""11"". All quantities will be assigned to ""12 b"".",Code 03a.,A-P-S-5807-0002
A,CU3,2W,10,ACU32W10,ACU32W10,3/24/2014,3/24/2014,1,328,245,1,5,Construct,,,,
