Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,VS3,,C05a3,PVS3C05a3,PVS3C05a3,04/25/2013,04/26/2013,2,386,362,2,-1,Construct,Code 03.,"Lift ""C05a&b3"" will be divided into ""C05a3"" and"" ""C05b3"".  All quantities will be assigned to ""C05a3"".",Code 03a.,P-P-S-6720-0001
P,VS3,,C05b3,PVS3C05b3,PVS3C05b3,04/25/2013,04/26/2013,2,0,0,0,6,Construct,Code 03.,"Lift ""C05a&b3"" will be divided into ""C05a3"" and"" ""C05b3"".  All quantities will be assigned to ""C05a3"".",Code 03a.,P-P-S-6720-0003
P,VS3,,C05a2,PVS3C05a2,PVS3C05a2,05/02/2013,05/02/2013,1,332,341,1,0,Construct,Code 03.,"Lift ""C05a&b2"" will be divided into ""C05a2"" and"" ""C05b2"".  All quantities will be assigned to ""C05a2"".",Code 03a.,P-P-S-6720-0001
P,VS3,,C05b2,PVS3C05b2,PVS3C05b2,05/02/2013,05/02/2013,1,0,0,0,4,Construct,Code 03.,"Lift ""C05a&b2"" will be divided into ""C05a2"" and"" ""C05b2"".  All quantities will be assigned to ""C05a2"".",Code 03a.,P-P-S-6720-0003
P,VS3,,C05a1,PVS3C05a1,PVS3C05a1,05/06/2013,05/06/2013,1,360,349,1,0,Construct,Code 03.,"Lift ""C05a&b1"" will be divided into ""C05a1"" and"" ""C05b1"".  All quantities will be assigned to ""C05a1"".",Code 03a.,P-P-S-6720-0001
P,VS3,,C05b1,PVS3C05b1,PVS3C05b1,05/06/2013,05/06/2013,1,0,0,0,17,Construct,Code 03.,"Lift ""C05a&b1"" will be divided into ""C05a1"" and"" ""C05b1"".  All quantities will be assigned to ""C05a1"".",Code 03a.,P-P-S-6720-0003
P,VS3,,C04a3,PVS3C04a3,PVS3C04a3,05/23/2013,05/24/2013,2,616,576,2,-1,Construct,Code 03.,"Lift ""C04a&b3"" will be divided into ""C04a3"" and"" ""C04b3"".  All quantities will be assigned to ""C04a3"".",Code 03a.,P-P-S-6720-0001
P,VS3,,C04b3,PVS3C04b3,PVS3C04b3,05/23/2013,05/24/2013,2,0,0,0,5,Construct,Code 03.,"Lift ""C04a&b3"" will be divided into ""C04a3"" and"" ""C04b3"".  All quantities will be assigned to ""C04a3"".",Code 03a.,P-P-S-6720-0003
P,VS3,,C04a2,PVS3C04a2,PVS3C04a2,05/29/2013,06/04/2013,7,556,544,3,-6,Construct,Code 03.,"Lift ""C04a&b2"" will be divided into ""C04a2"" and"" ""C04b2"".  All quantities will be assigned to ""C04a2"".",Code 03a.,P-P-S-6720-0001
P,VS3,,C04b2,PVS3C04b2,PVS3C04b2,05/29/2013,06/04/2013,7,0,0,0,6,Construct,Code 03.,"Lift ""C04a&b2"" will be divided into ""C04a2"" and"" ""C04b2"".  All quantities will be assigned to ""C04a2"".",Code 03a.,P-P-S-6720-0003
