Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T4,C103,P06,AT4C103P06,AT4C103P06,11/28/2014,11/28/2014,1,0,0,0,11,Construct,Code 04.,"Lift ""C1-02/03 P07/P06"" will be separated into ""C1-02 P07"", ""C1-02 P06 and ""C1-03 P06"".  All quantities will be assigned to ""C1-02 P07"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,P05,AT4C102P05,AT4C102P05,12/09/2014,12/09/2014,1,79,74,1,0,Construct,Code 04.,"Lift ""C1-02/03 P05/P04"" will be separated into ""C1-02 P05"", ""C1-02 P04"", ""C1-03 P05 and ""C1-03 P04"".  All quantities will be assigned to ""C1-02 P05"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,P04,AT4C102P04,AT4C102P04,12/09/2014,12/09/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 P05/P04"" will be separated into ""C1-02 P05"", ""C1-02 P04"", ""C1-03 P05 and ""C1-03 P04"".  All quantities will be assigned to ""C1-02 P05"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,P05,AT4C103P05,AT4C103P05,12/09/2014,12/09/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 P05/P04"" will be separated into ""C1-02 P05"", ""C1-02 P04"", ""C1-03 P05 and ""C1-03 P04"".  All quantities will be assigned to ""C1-02 P05"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,P04,AT4C103P04,AT4C103P04,12/09/2014,12/09/2014,1,0,0,0,7,Construct,Code 04.,"Lift ""C1-02/03 P05/P04"" will be separated into ""C1-02 P05"", ""C1-02 P04"", ""C1-03 P05 and ""C1-03 P04"".  All quantities will be assigned to ""C1-02 P05"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W05,AT4C102W05,AT4C102W05,12/16/2014,12/16/2014,1,153,121,1,0,Construct,Code 04.,"Lift ""C1-02/03 W05/W04b"" will be separated into ""C1-02 W05"", ""C1-02 W04b"", ""C1-03 W05 and ""C1-03 W04b"".  All quantities will be assigned to ""C1-02 W05"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W04b,AT4C102W04b,AT4C102W04b,12/16/2014,12/16/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W05/W04b"" will be separated into ""C1-02 W05"", ""C1-02 W04b"", ""C1-03 W05 and ""C1-03 W04b"".  All quantities will be assigned to ""C1-02 W05"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W05,AT4C103W05,AT4C103W05,12/16/2014,12/16/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W05/W04b"" will be separated into ""C1-02 W05"", ""C1-02 W04b"", ""C1-03 W05 and ""C1-03 W04b"".  All quantities will be assigned to ""C1-02 W05"".",Code 04a.,P-P-S-6840-0011
A,T4,C103,W04b,AT4C103W04b,AT4C103W04b,12/16/2014,12/16/2014,1,0,0,0,20,Construct,Code 04.,"Lift ""C1-02/03 W05/W04b"" will be separated into ""C1-02 W05"", ""C1-02 W04b"", ""C1-03 W05 and ""C1-03 W04b"".  All quantities will be assigned to ""C1-02 W05"".",Code 04a.,P-P-S-6840-0011
A,T4,C102,W04a,AT4C102W04a,AT4C102W04a,01/05/2015,01/05/2015,1,153,119,1,0,Construct,Code 04.,"Lift ""C1-02/03 W04/W03a(II)"" will be separated into ""C1-02 W04a"" and ""C1-03 W04a"".  All quantities will be assigned to ""C1-02 W4a"".",Code 04a.,P-P-S-6840-0011
