Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,VS4,,C05a3,PVS4C05a3,PVS4C05a3,04/18/2013,04/19/2013,2,401,362,2,-1,Construct,Code 03.,"Lift ""C05a&b3"" will be divided into ""C05a3"" and"" ""C05b3"".  All quantities will be assigned to ""C05a3"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C05b3,PVS4C05b3,PVS4C05b3,04/18/2013,04/19/2013,2,0,0,0,3,Construct,Code 03.,"Lift ""C05a&b3"" will be divided into ""C05a3"" and"" ""C05b3"".  All quantities will be assigned to ""C05a3"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C05a2,PVS4C05a2,PVS4C05a2,04/22/2013,04/23/2013,2,345,341,2,-1,Construct,Code 03.,"Lift ""C05a&b2"" will be divided into ""C05a2"" and"" ""C05b2"".  All quantities will be assigned to ""C05a2"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C05b2,PVS4C05b2,PVS4C05b2,04/22/2013,04/23/2013,2,0,0,0,22,Construct,Code 03.,"Lift ""C05a&b2"" will be divided into ""C05a2"" and"" ""C05b2"".  All quantities will be assigned to ""C05a2"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04a3,PVS4C04a3,PVS4C04a3,05/15/2013,05/16/2013,2,608,576,2,-1,Construct,Code 03.,"Lift ""C04a&b3"" will be divided into ""C04a3"" and"" ""C04b3"".  All quantities will be assigned to ""C04a3"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04b3,PVS4C04b3,PVS4C04b3,05/15/2013,05/16/2013,2,0,0,0,21,Construct,Code 03.,"Lift ""C04a&b3"" will be divided into ""C04a3"" and"" ""C04b3"".  All quantities will be assigned to ""C04a3"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C05a1,PVS4C05a1,PVS4C05a1,06/06/2013,06/06/2013,1,356,349,1,0,Construct,Code 03.,"Lift ""C05a&b1"" will be divided into ""C05a1"" and"" ""C05b1"".  All quantities will be assigned to ""C05a1"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C05b1,PVS4C05b1,PVS4C05b1,06/06/2013,06/06/2013,1,0,0,0,2,Construct,Code 03.,"Lift ""C05a&b1"" will be divided into ""C05a1"" and"" ""C05b1"".  All quantities will be assigned to ""C05a1"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03a7,PVS4C03a7,PVS4C03a7,06/08/2013,06/08/2013,1,101,106,1,0,Construct,Code 03.,"Lift ""C03a&b7"" will be divided into ""C03a7"" and"" ""C03b7"".  All quantities will be assigned to ""C03a7"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03b7,PVS4C03b7,PVS4C03b7,06/08/2013,06/08/2013,1,0,0,0,17,Construct,Code 03.,"Lift ""C03a&b7"" will be divided into ""C03a7"" and"" ""C03b7"".  All quantities will be assigned to ""C03a7"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04a2,PVS4C04a2,PVS4C04a2,06/25/2013,06/26/2013,2,557,544,2,-1,Construct,Code 03.,"Lift ""C04a&b2"" will be divided into ""C04a2"" and"" ""C04b2"".  All quantities will be assigned to ""C04a2"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04b2,PVS4C04b2,PVS4C04b2,06/25/2013,06/26/2013,2,0,0,0,5,Construct,Code 03.,"Lift ""C04a&b2"" will be divided into ""C04a2"" and"" ""C04b2"".  All quantities will be assigned to ""C04a2"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C02a7,PVS4C02a7,PVS4C02a7,07/01/2013,07/01/2013,1,128,109,1,0,Construct,Code 03.,"Lift ""C02a&b7"" will be divided into ""C02a7"" and"" ""C02b7"".  All quantities will be assigned to ""C02a7"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C02b7,PVS4C02b7,PVS4C02b7,07/01/2013,07/01/2013,1,0,0,0,5,Construct,Code 03.,"Lift ""C02a&b7"" will be divided into ""C02a7"" and"" ""C02b7"".  All quantities will be assigned to ""C02a7"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04a1,PVS4C04a1,PVS4C04a1,07/06/2013,07/06/2013,1,596,568,1,0,Construct,Code 03.,"Lift ""C04a&b1"" will be divided into ""C04a1"" and"" ""C04b1"".  All quantities will be assigned to ""C04a1"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C04b1,PVS4C04b1,PVS4C04b1,07/06/2013,07/06/2013,1,0,0,0,11,Construct,Code 03.,"Lift ""C04a&b1"" will be divided into ""C04a1"" and"" ""C04b1"".  All quantities will be assigned to ""C04a1"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03a6,PVS4C03a6,PVS4C03a6,07/17/2013,07/17/2013,1,120,117,1,0,Construct,Code 03.,"Lift ""C03a&b6"" will be divided into ""C03a6"" and"" ""C03b6"".  All quantities will be assigned to ""C03a6"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03b6,PVS4C03b6,PVS4C03b6,07/17/2013,07/17/2013,1,0,0,0,3,Construct,Code 03.,"Lift ""C03a&b6"" will be divided into ""C03a6"" and"" ""C03b6"".  All quantities will be assigned to ""C03a6"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03a5,PVS4C03a5,PVS4C03a5,07/20/2013,07/20/2013,1,180,174,1,0,Construct,Code 03.,"Lift ""C03a&b5"" will be divided into ""C03a5"" and"" ""C03b5"".  All quantities will be assigned to ""C03a5"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C03b5,PVS4C03b5,PVS4C03b5,07/20/2013,07/20/2013,1,0,0,0,10,Construct,Code 03.,"Lift ""C03a&b5"" will be divided into ""C03a5"" and"" ""C03b5"".  All quantities will be assigned to ""C03a5"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C02a6,PVS4C02a6,PVS4C02a6,07/30/2013,07/30/2013,1,129,122,1,0,Construct,Code 03.,"Lift ""C02a&b6"" will be divided into ""C02a6"" and"" ""C02b6"".  All quantities will be assigned to ""C02a6"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C02b6,PVS4C02b6,PVS4C02b6,07/30/2013,07/30/2013,1,0,0,0,1,Construct,Code 03.,"Lift ""C02a&b6"" will be divided into ""C02a6"" and"" ""C02b6"".  All quantities will be assigned to ""C02a6"".",Code 03a.,P-P-S-6730-0003
P,VS4,,C02a5,PVS4C02a5,PVS4C02a5,07/31/2013,07/31/2013,1,192,181,1,0,Construct,Code 03.,"Lift ""C02a&b5"" will be divided into ""C02a5"" and"" ""C02b5"".  All quantities will be assigned to ""C02a5"".",Code 03a.,P-P-S-6730-0003
