Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CC6,A,5,ACC6A05,ACC6A05,08/03/2012,08/22/2012,20,878,828,3,7,Construct,Code 02.,"Joining lift ""05"", ""05 a"" and ""05 b"", under the name of ""05"".",Code 02a.,A-P-S-5500-0001
A,CC6,A,04b,ACC6A04b,ACC6A04b,08/29/2012,08/29/2012,1,176,154,1,5,Construct,,,,
A,CC6,A,04a,ACC6A04a,ACC6A04a,09/03/2012,09/03/2012,1,168,154,1,3,Construct,,,,
A,CC6,A,03b,ACC6A03b,ACC6A03b,09/06/2012,09/14/2012,9,204,160,3,-1,Construct,,,,
A,CC6,A,03a,ACC6A03a,ACC6A03a,09/13/2012,09/13/2012,1,200,160,1,4,Construct,,,,
A,CC6,B,5,ACC6B05,ACC6B05,09/17/2012,12/26/2012,101,619,588,4,15,Construct,Code 02.,"Joining lift ""05"", ""05 a"", ""05 b"" and ""05 kicker c"", under the name of ""05"".",Code 02a.,A-P-S-5505-0001
A,CC6,B,04b,ACC6B04b,ACC6B04b,01/10/2013,01/11/2013,2,136,134,2,5,Construct,,,,
A,CC6,B,04a,ACC6B04a,ACC6B04a,01/16/2013,01/16/2013,1,96,76,1,1,Construct,,,,
A,CC6,B,03b,ACC6B03b,ACC6B03b,01/17/2013,01/18/2013,2,160,115,2,7,Construct,,,,
A,CC6,B,03a,ACC6B03a,ACC6B03a,01/25/2013,01/26/2013,2,104,65,2,4,Construct,,,,
A,CC6,B,04c,ACC6B04c,ACC6B04c,01/30/2013,02/06/2013,8,80,72,2,-4,Construct,,,,
A,CC6,B,03c,ACC6B03c,ACC6B03c,02/02/2013,02/02/2013,1,72,62,1,6,Construct,,,,
A,CC6,B,2,ACC6B02,ACC6B02,02/08/2013,02/09/2013,2,860,578,2,5,Construct,,,,
A,CC6,B,1,ACC6B01,ACC6B01,02/14/2013,02/15/2013,2,688,684,2,-178,Construct,,,,
A,CC6,C,5,ACC6C05,ACC6C05,08/21/2012,11/13/2012,85,629,620,4,-34,Construct,Code 02.,"Joining lift ""05"", ""05 a"", ""05 c"" and ""05 b"", under the name of ""05"".",Code 02a.,A-P-S-5508-0001
A,CC6,C,04b,ACC6C04b,ACC6C04b,10/10/2012,10/10/2012,1,128,132,1,7,Construct,,,,
A,CC6,C,03b,ACC6C03b,ACC6C03b,10/17/2012,10/18/2012,2,176,114,2,30,Construct,,,,
A,CC6,C,04c,ACC6C04c,ACC6C04c,11/17/2012,11/17/2012,1,72,75,1,17,Construct,,,,
A,CC6,C,03c,ACC6C03c,ACC6C03c,12/04/2012,12/04/2012,1,72,65,1,2,Construct,,,,
A,CC6,C,04a,ACC6C04a,ACC6C04a,12/06/2012,12/06/2012,1,84,68,1,33,Construct,,,,
A,CC6,C,03a,ACC6C03a,ACC6C03a,01/08/2013,01/08/2013,1,72,59,1,16,Construct,,,,
A,CC6,C,2,ACC6C02,ACC6C02,01/24/2013,01/24/2013,1,680,578,1,7,Construct,,,,
A,CC6,C,1,ACC6C01,ACC6C01,01/31/2013,01/31/2013,1,696,754,1,-122,Construct,,,,
A,CC6,D,5,ACC6D05,ACC6D05,10/01/2012,01/22/2013,114,904,844,5,6,Construct,Code 02.,"Joining lift ""05"", ""05 a"", ""05 b"" and ""05 b&c"", under the name of ""05"".",Code 02a.,A-P-S-5511-0001
A,CC6,D,04c,ACC6D04c,ACC6D04c,01/28/2013,01/28/2013,1,336,311,1,7,Construct,,,,
A,CC6,D,03c,ACC6D03c,ACC6D03c,02/04/2013,02/05/2013,2,344,268,2,8,Construct,,,,
A,CC6,D,04b,ACC6D04b,ACC6D04b,02/13/2013,02/13/2013,1,80,70,1,3,Construct,,,,
