Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T2,C101,F01,AT2C101F01,AT2C101F01,09/30/2013,10/01/2013,2,406,398,2,20,Construct,.,,,
A,T2,C102,F01a,AT2C102F01a,AT2C102F01a,10/21/2013,10/22/2013,2,470,350,4,-1,Construct,"Code 02.
Code 03.","Lifts ""F01a&F01b"", ""F01(kicker)"" and ""F01(kiker"" will be joined and then separated under the names of ""F01a"" and ""F01b"".  All quantities will be assigned to ""F01a"".","Code 02a.
Code 03a.",P-P-S-6820-0011
A,T2,C102,F01b,AT2C102F01b,AT2C102F01b,10/21/2013,10/22/2013,2,0,0,0,30,Construct,"Code 02.
Code 03.","Lifts ""F01a&F01b"", ""F01(kicker)"" and ""F01(kiker"" will be joined and then separated under the names of ""F01a"" and ""F01b"".  All quantities will be assigned to ""F01a"".","Code 02a.
Code 03a.",P-P-S-6820-0011
A,T2,C103,F01b,AT2C103F01b,AT2C103F01b,11/21/2013,11/21/2013,1,223,165,1,126,Construct,,,,
A,T2,C101,W03,AT2C101W03,AT2C101W03,03/27/2014,03/27/2014,1,80,118,1,20,Construct,,,,
A,T2,C101,W01,AT2C101W01,AT2C101W01,04/16/2014,04/16/2014,1,0,0,1,-1,Construct,Code 01.,"A new row was created under the name of ""W01"", with 0 quantiteis and the dates of the previous lift plus one day.",Code 01a.,P-P-S-6820-0011
A,T2,C101,W02,AT2C101W02,AT2C101W02,04/15/2014,05/14/2014,30,138,69,2,50,Construct,Code 02.,"Joining lifts ""W02"" and ""W02(Kickerb) under the name of ""W02"".",Code 02a.,P-P-S-6820-0011
A,T2,C102,W08,AT2C102W08,AT2C102W08,07/03/2014,07/03/2014,1,40,23,1,1,Construct,,,,
A,T2,C102,W07,AT2C102W07,AT2C102W07,07/04/2014,07/04/2014,1,0,0,0,24,Construct,Code 01.,"A new row was created under the name of ""W07"", with 0 quantities and the dates of the previous lift plus one day.",Code 01a.,P-P-S-6820-0011
A,T2,C102,W06,AT2C102W06,AT2C102W06,07/28/2014,07/29/2014,2,78,85,2,-1,Construct,Code 04.,"Lift ""C01-02/03 W06/W05"" will be divided into ""C01-02 W06"", ""C01-02 W05"", ""C01-03 W06"" and ""C01-03 W05"".  All quantities will be assigned to ""C01-02 W06"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,W05,AT2C102W05,AT2C102W05,07/28/2014,07/29/2014,2,0,0,0,-1,Construct,Code 04.,"Lift ""C01-02/03 W06/W05"" will be divided into ""C01-02 W06"", ""C01-02 W05"", ""C01-03 W06"" and ""C01-03 W05"".  All quantities will be assigned to ""C01-02 W06"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,W06,AT2C103W06,AT2C103W06,07/28/2014,07/29/2014,2,0,0,0,-1,Construct,Code 04.,"Lift ""C01-02/03 W06/W05"" will be divided into ""C01-02 W06"", ""C01-02 W05"", ""C01-03 W06"" and ""C01-03 W05"".  All quantities will be assigned to ""C01-02 W06"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,W05,AT2C103W05,AT2C103W05,07/28/2014,07/29/2014,2,0,0,0,4,Construct,Code 04.,"Lift ""C01-02/03 W06/W05"" will be divided into ""C01-02 W06"", ""C01-02 W05"", ""C01-03 W06"" and ""C01-03 W05"".  All quantities will be assigned to ""C01-02 W06"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,W04b,AT2C102W04b,AT2C102W04b,08/02/2014,08/02/2014,1,72,67,1,0,Construct,Code 04.,"Lift ""C01-02/03 W04b"" will be divided into ""C01-02 W04b"" and ""C01-03 W04b"".  All quantities will be assigned to ""C01-02 W04b"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,W04b,AT2C103W04b,AT2C103W04b,08/02/2014,08/02/2014,1,0,0,0,4,Construct,Code 04.,"Lift ""C01-02/03 W04b"" will be divided into ""C01-02 W04b"" and ""C01-03 W04b"".  All quantities will be assigned to ""C01-02 W04b"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,W04a,AT2C102W04a,AT2C102W04a,08/06/2014,08/07/2014,2,83,66,2,-1,Construct,Code 04.,"Lift ""C01-02/03 W04a"" will be divided into ""C01-02 W04a"" and ""C01-03 W04a"".  All quantities will be assigned to ""C01-02 W04a"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,W04a,AT2C103W04a,AT2C103W04a,08/06/2014,08/07/2014,2,0,0,0,-1,Construct,Code 04.,"Lift ""C01-02/03 W04a"" will be divided into ""C01-02 W04a"" and ""C01-03 W04a"".  All quantities will be assigned to ""C01-02 W04a"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,P08,AT2C102P08,AT2C102P08,08/06/2014,08/06/2014,1,24,20,1,0,Construct,Code 03.,"Lift ""P08/P09"" will be divided into ""P08"" and ""P09"".  All quantities will be assigned to ""P08"".",Code 03a.,P-P-S-6820-0011
A,T2,C102,P09,AT2C102P09,AT2C102P09,08/06/2014,08/06/2014,1,0,0,0,13,Construct,Code 03.,"Lift ""P08/P09"" will be divided into ""P08"" and ""P09"".  All quantities will be assigned to ""P08"".",Code 03a.,P-P-S-6820-0011
A,T2,C102,P07,AT2C102P07,AT2C102P07,08/19/2014,08/19/2014,1,70,47,1,0,Construct,Code 04.,"Lift ""C01-02 P07/P06+T2-C1-03-P06"" will be divided into ""C01-02 P07"", ""C01-02 P06"" and ""C01-03 P06"".  All quantities will be assigned to ""C01-02 P07"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,P06,AT2C102P06,AT2C102P06,08/19/2014,08/19/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C01-02 P07/P06+T2-C1-03-P06"" will be divided into ""C01-02 P07"", ""C01-02 P06"" and ""C01-03 P06"".  All quantities will be assigned to ""C01-02 P07"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,P06,AT2C103P06,AT2C103P06,08/19/2014,08/19/2014,1,0,0,0,21,Construct,Code 04.,"Lift ""C01-02 P07/P06+T2-C1-03-P06"" will be divided into ""C01-02 P07"", ""C01-02 P06"" and ""C01-03 P06"".  All quantities will be assigned to ""C01-02 P07"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,P04,AT2C102P04,AT2C102P04,09/09/2014,09/09/2014,1,48,67,1,0,Construct,Code 04.,"Lift ""C01-02/03 P04/P05"" will be divided into ""C01-02 P04"", ""C01-02 P05"", ""C01-03 P04"" and ""C01-03 P05"".  All quantities will be assigned to ""C01-02 P05"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,P05,AT2C102P05,AT2C102P05,09/09/2014,09/09/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C01-02/03 P04/P05"" will be divided into ""C01-02 P04"", ""C01-02 P05"", ""C01-03 P04"" and ""C01-03 P05"".  All quantities will be assigned to ""C01-02 P05"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,P04,AT2C103P04,AT2C103P04,09/09/2014,09/09/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C01-02/03 P04/P05"" will be divided into ""C01-02 P04"", ""C01-02 P05"", ""C01-03 P04"" and ""C01-03 P05"".  All quantities will be assigned to ""C01-02 P05"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,P05,AT2C103P05,AT2C103P05,09/09/2014,09/09/2014,1,0,0,0,3,Construct,Code 04.,"Lift ""C01-02/03 P04/P05"" will be divided into ""C01-02 P04"", ""C01-02 P05"", ""C01-03 P04"" and ""C01-03 P05"".  All quantities will be assigned to ""C01-02 P05"".",Code 04a.,P-P-S-6820-0011
A,T2,C102,W03b,AT2C102W03b,AT2C102W03b,09/12/2014,09/13/2014,2,72,79,2,-1,Construct,Code 04.,"Lift ""C01-02/03 W03b"" will be divided into ""C01-02 W03b"" and ""C01-03 W03b"".  All quantities will be assigned to ""C01-02 W03b"".",Code 04a.,P-P-S-6820-0011
A,T2,C103,W03b,AT2C103W03b,AT2C103W03b,09/12/2014,09/13/2014,2,0,0,0,13,Construct,Code 04.,"Lift ""C01-02/03 W03b"" will be divided into ""C01-02 W03b"" and ""C01-03 W03b"".  All quantities will be assigned to ""C01-02 W03b"".",Code 04a.,P-P-S-6820-0011
