Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CC3,L,03,ACC3L03,ACC3L03,07/17/2012,07/17/2012,1,55,53,1,15,Construct,,,,
A,CC3,L,02,ACC3L02,ACC3L02,08/01/2012,08/01/2012,1,56,53,1,-88,Construct,,,,
A,CC3,E,05,ACC3E05,ACC3E05,05/05/2012,05/09/2012,5,216,196,2,5,Construct,Code 02.,"Joining ""05"", ""05b"" under the name of ""05"".",Code 02a.,A-P-S-5364-0001
A,CC3,E,04c,ACC3E04c,ACC3E04c,05/14/2012,05/15/2012,2,56,56,2,0,Construct,,,,
A,CC3,E,04b,ACC3E04b,ACC3E04b,05/15/2012,05/15/2012,1,40,34,1,6,Construct,,,,
A,CC3,E,03b,ACC3E03b,ACC3E03b,05/21/2012,05/21/2012,1,64,77,1,0,Construct,Code 03.,"Lift ""03 b&c"" will be divided into ""03b"" and ""03c"", all quantities will be assigned to ""03b"".",Code 03a.,A-P-S-5365-0001
A,CC3,E,03c,ACC3E03c,ACC3E03c,05/21/2012,05/21/2012,1,0,0,0,16,Construct,Code 03.,"Lift ""03 b&c"" will be divided into ""03b"" and ""03c"", all quantities will be assigned to ""03b"".",Code 03a.,A-P-S-5365-0001
A,CC3,E,02,ACC3E02,ACC3E02,06/06/2012,06/07/2012,2,199,193,2,6,Construct,,,,
A,CC3,E,01,ACC3E01,ACC3E01,06/13/2012,06/14/2012,2,239,229,2,60,Construct,,,,
A,CC3,F,05,ACC3F05,ACC3F05,08/13/2012,09/03/2012,22,576,539,5,44,Construct,Code 02.,"Joining ""05"",""05a"", ""05b"", ""05c"" under the name of ""05"".",Code 02a.,A-P-S-5367-0001
A,CC3,F,04,ACC3F04,ACC3F04,10/17/2012,02/07/2013,114,564,569,5,-91,Construct,Code 02.,"Joining ""04"",""04c"" under the name of ""04"".",Code 02a.,A-P-S-5368-0002
A,CC3,F,03,ACC3F03,ACC3F03,11/08/2012,02/19/2013,104,552,459,5,17,Construct,Code 02.,"Joining ""03"",""03a"", ""03b"", ""03c"" under the name of ""03"".",Code 02a.,A-P-S-5368-0002
A,CC3,F,02,ACC3F02,ACC3F02,03/08/2013,03/09/2013,2,496,514,2,-366,Construct,,,,
A,CC3,G,05,ACC3G05,ACC3G05,03/08/2012,03/12/2012,5,100,93,2,7,Construct,,,,
A,CC3,G,04,ACC3G04,ACC3G04,03/19/2012,03/19/2012,1,62,53,1,7,Construct,,,,
A,CC3,G,03,ACC3G03,ACC3G03,03/26/2012,03/27/2012,2,54,53,2,6,Construct,,,,
A,CC3,G,02,ACC3G02,ACC3G02,04/02/2012,04/02/2012,1,56,53,1,-26,Construct,,,,
A,CC3,H,05,ACC3H05,ACC3H05,03/07/2012,02/07/2013,338,109,93,3,-325,Construct,,,,
A,CC3,H,04,ACC3H04,ACC3H04,03/19/2012,03/19/2012,1,56,53,1,7,Construct,,,,
A,CC3,H,03,ACC3H03,ACC3H03,03/26/2012,03/26/2012,1,79,53,1,5,Construct,,,,
A,CC3,H,02,ACC3H02,ACC3H02,03/31/2012,04/02/2012,3,76,53,2,27,Construct,,,,
A,CC3,K,05,ACC3K05,ACC3K05,04/29/2012,05/04/2012,6,124,93,3,31,Construct,,,,
A,CC3,K,04,ACC3K04,ACC3K04,06/04/2012,06/05/2012,2,59,53,2,42,Construct,,,,
A,CC3,K,03,ACC3K03,ACC3K03,07/17/2012,07/18/2012,2,70,53,2,14,Construct,,,,
A,CC3,K,02,ACC3K02,ACC3K02,08/01/2012,08/01/2012,1,64,53,1,,Construct,,,,
