Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H4W,1C,F03,AH4W1CF03,AH4W1CF03,08/09/2012,08/14/2012,6,1256,1176,2,23,Construct,Code 02.,"Joining ""F03a"" and ""F03b"" under the name ""F03"".",Code 02a.,A-P-S-0910-0005
A,H4W,1C,F02,AH4W1CF02,AH4W1CF02,09/06/2012,10/30/2012,55,1096,1047,3,44,Construct,Code 02.,"Joining ""F02a"" and ""F02b"" under the name ""F02"".",Code 02a.,A-P-S-0910-0005
A,H4W,1C,F01,AH4W1CF01,AH4W1CF01,12/13/2012,12/14/2012,2,552,523,2,34,Construct,,,,
A,H4W,1C,W13,AH4W1CW13,AH4W1CW13,01/17/2013,01/18/2013,2,752,745,2,10,Construct,,,,
A,H4W,1C,W12,AH4W1CW12,AH4W1CW12,01/28/2013,01/28/2013,1,736,711,1,7,Construct,,,,
A,H4W,1C,W11,AH4W1CW11,AH4W1CW11,02/04/2013,02/05/2013,2,680,673,2,10,Construct,,,,
A,H4W,1C,W10,AH4W1CW10,AH4W1CW10,02/15/2013,02/16/2013,2,656,642,2,7,Construct,,,,
A,H4W,1C,W09,AH4W1CW09,AH4W1CW09,02/23/2013,02/23/2013,1,560,543,1,13,Construct,,,,
A,H4W,1C,W08,AH4W1CW08,AH4W1CW08,03/08/2013,03/09/2013,2,464,486,2,7,Construct,Code 02.,"Joining ""W08 & W07a"" and ""W07&W08"" under the name of ""W08"".",Code 02a.,A-P-S-0911-0012
A,H4W,1C,W07,AH4W1CW07,AH4W1CW07,03/16/2013,03/16/2013,1,40,36,1,3,Construct,Code 05.,"Lift ""W07 & W08b"" will be renamed as ""W07"".",Code 05a.,A-P-S-0911-0012
A,H4W,1C,W08a,AH4W1CW08a,AH4W1CW08a,03/19/2013,03/19/2013,1,16,10,1,22,Construct,Code 05.,"Lift ""W07+W08b"" will be renamed as ""W08a"".",Code 05a.,A-P-S-0911-0012
A,H4W,1C,W06,AH4W1CW06,AH4W1CW06,04/10/2013,04/11/2013,2,504,496,2,44,Construct,,,,
A,H4W,1C,W05,AH4W1CW05,AH4W1CW05,05/25/2013,08/24/2013,92,632,567,3,19,Construct,Code 02.,"Joining lift ""W05 (east)"" and ""W05b"" under the name ""W05"".",Code 02a.,A-P-S-0911-0012
A,H4W,1C,W04,AH4W1CW04,AH4W1CW04,09/12/2013,10/22/2013,41,424,410,4,21,Construct,Code 02.,"Joining ""W04a"",""W04b"" and ""W04"" under the name ""W04"".",Code 02a.,A-P-S-0911-0012
A,H4W,1C,W03,AH4W1CW03,AH4W1CW03,11/12/2013,11/12/2013,1,208,301,1,7,Construct,,,,
A,H4W,1C,W02,AH4W1CW02,AH4W1CW02,11/19/2013,11/11/2014,358,315,397,5,6,Construct,Code 02.,"Joining ""W02a"", ""W02"", ""W02 (II)"" and ""W02(III)"", under the name ""W02"".",Code 02a.,A-P-S-0911-0012
A,H4W,1C,W01,AH4W1CW01,AH4W1CW01,11/17/2014,11/17/2014,1,216,242,1,-774,Construct,,,,
