Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,T5,C101,F01,AT5C101F01,AT5C101F01,10/12/2013,01/06/2014,87,440,398,4,25,Construct,Code 02.,"Joining lifts ""F01"" and ""F01(kicker)"" under the name of ""F01"".",Code 02a.,A-P-S-6850-0011
A,T5,C101,W03,AT5C101W03,AT5C101W03,01/31/2014,01/31/2014,1,87,88,1,41,Construct,,,,
A,T5,C101,W02,AT5C101W02,AT5C101W02,03/13/2014,03/13/2014,1,80,70,1,1,Construct,,,,
A,T5,C101,W01,AT5C101W01,AT5C101W01,03/14/2014,03/14/2014,1,0,0,0,56,Construct,Code 01.,"A new row was created under the name of ""W01"", with 0 quantities and the date of the preivous lift plus one day.",Code 01a.,A-P-S-6850-0011
A,T5,C102,F01a,AT5C102F01a,AT5C102F01a,05/09/2014,10/06/2014,151,48,0,2,-138,Construct,Code 02.,"Joining ""C103/02 F01(kickerb)"" and ""C1-03/02 F01(kickera)"" under the name of ""C1-02 F01a"".",Code 02a.,A-P-S-6850-0011
A,T5,C102,W08,AT5C102W08,AT5C102W08,05/21/2014,05/21/2014,1,32,23,1,9,Construct,,,,
A,T5,C102,W06,AT5C102W06,AT5C102W06,05/30/2014,05/30/2014,1,58,82,1,0,Construct,Code 04.,"Lift ""C1-02/03 W06/W07"" will be separated into ""C1-02 W06"", ""C1-02 W07"" and ""C1-03 W06"".  All quantities will be assigned to ""C1-02 W06"".",Code 04a.,A-P-S-6850-0011
A,T5,C102,W07,AT5C102W07,AT5C102W07,05/30/2014,05/30/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W06/W07"" will be separated into ""C1-02 W06"", ""C1-02 W07"" and ""C1-03 W06"".  All quantities will be assigned to ""C1-02 W06"".",Code 04a.,A-P-S-6850-0011
A,T5,C103,W06,AT5C103W06,AT5C103W06,05/30/2014,05/30/2014,1,0,0,0,26,Construct,Code 04.,"Lift ""C1-02/03 W06/W07"" will be separated into ""C1-02 W06"", ""C1-02 W07"" and ""C1-03 W06"".  All quantities will be assigned to ""C1-02 W06"".",Code 04a.,A-P-S-6850-0011
A,T5,C102,W04b,AT5C102W04b,AT5C102W04b,06/25/2014,06/25/2014,1,136,97,1,0,Construct,Code 04.,"Lift ""C1-02/03 W04/W05b"" will be separated into ""C1-02 W04b"", ""C1-02 W05"", ""C1-03 W04b"" and ""C1-03 W05"".  All quantities will be assigned to ""C1-02 W04b"".",Code 04a.,A-P-S-6850-0011
A,T5,C102,W05,AT5C102W05,AT5C102W05,06/25/2014,06/25/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W04/W05b"" will be separated into ""C1-02 W04b"", ""C1-02 W05"", ""C1-03 W04b"" and ""C1-03 W05"".  All quantities will be assigned to ""C1-02 W04b"".",Code 04a.,A-P-S-6850-0011
A,T5,C103,W04b,AT5C103W04b,AT5C103W04b,06/25/2014,06/25/2014,1,0,0,0,0,Construct,Code 04.,"Lift ""C1-02/03 W04/W05b"" will be separated into ""C1-02 W04b"", ""C1-02 W05"", ""C1-03 W04b"" and ""C1-03 W05"".  All quantities will be assigned to ""C1-02 W04b"".",Code 04a.,A-P-S-6850-0011
A,T5,C103,W05,AT5C103W05,AT5C103W05,06/25/2014,06/25/2014,1,0,0,0,23,Construct,Code 04.,"Lift ""C1-02/03 W04/W05b"" will be separated into ""C1-02 W04b"", ""C1-02 W05"", ""C1-03 W04b"" and ""C1-03 W05"".  All quantities will be assigned to ""C1-02 W04b"".",Code 04a.,A-P-S-6850-0011
A,T5,C102,W03b,AT5C102W03b,AT5C102W03b,07/18/2014,07/18/2014,1,128,125,1,0,Construct,Code 04.,"Lift ""C1-02/03 W03b"" will be separated into ""C1-02 W03b"" and ""C1-03 W03b"".  All quantities will be assigned to ""C1-02 W03b"".",Code 04a.,A-P-S-6850-0011
A,T5,C103,W03b,AT5C103W03b,AT5C103W03b,07/18/2014,07/18/2014,1,0,0,0,83,Construct,Code 04.,"Lift ""C1-02/03 W03b"" will be separated into ""C1-02 W03b"" and ""C1-03 W03b"".  All quantities will be assigned to ""C1-02 W03b"".",Code 04a.,A-P-S-6850-0011
A,T5,C102,F01b,AT5C102F01b,AT5C102F01b,10/09/2014,10/13/2014,5,24,0,2,8,Construct,Code 02.,"Joining ""C103/02 F01(kickerb)"" and ""C1-03/02 F01(kickerP)"" under the name of ""C1-02 F01b"".",Code 02a.,A-P-S-6850-0011
A,T5,C102,P09,AT5C102P09,AT5C102P09,10/21/2014,10/21/2014,1,15,23,1,0,Construct,Code 03.,"Lift ""C1-02 P09/P08"" will be separated into ""C1-02 P09"" and ""C1-02 P08"".  All quantities will be assigned to ""C1-02 P09"".",Code 03a.,A-P-S-6850-0011
A,T5,C102,P08,AT5C102P08,AT5C102P08,10/21/2014,10/21/2014,1,0,0,0,8,Construct,Code 03.,"Lift ""C1-02 P09/P08"" will be separated into ""C1-02 P09"" and ""C1-02 P08"".  All quantities will be assigned to ""C1-02 P09"".",Code 03a.,A-P-S-6850-0011
A,T5,C102,P07,AT5C102P07,AT5C102P07,10/29/2014,10/29/2014,1,36,49,1,0,Construct,Code 04.,"Lift ""C1-02/03 P07/P06"" will be separated into ""C1-02 P07"", ""C1-02 P06"" and ""C1-03 P06"".  All quantities will be assigned to ""C1-02 P07"".",Code 04a.,A-P-S-6850-0011
