Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,TRF3,NW,11,PTRF3NW11,PTRF3NW11,07/26/2013,07/26/2013,1,57,50,1,15,Construct,.,,,
P,TRF3,NW,10,PTRF3NW10,PTRF3NW10,08/10/2013,08/10/2013,1,89,60,1,88,Construct,,,,
P,TRF3,NW,09,PTRF3NW09,PTRF3NW09,11/06/2013,11/06/2013,1,60,45,1,19,Construct,,,,
P,TRF3,NW,08,PTRF3NW08,PTRF3NW08,11/25/2013,11/25/2013,1,89,45,1,17,Construct,,,,
P,TRF3,NW,07,PTRF3NW07,PTRF3NW07,12/12/2013,12/13/2013,2,105,45,2,73,Construct,,,,
P,TRF3,NW,06,PTRF3NW06,PTRF3NW06,02/24/2014,02/24/2014,1,64,45,1,10,Construct,,,,
P,TRF3,NW,05,PTRF3NW05,PTRF3NW05,03/06/2014,03/06/2014,1,73,45,1,20,Construct,,,,
P,TRF3,NW,04,PTRF3NW04,PTRF3NW04,03/26/2014,03/26/2014,1,65,40,1,13,Construct,,,,
P,TRF3,NW,03,PTRF3NW03,PTRF3NW03,04/08/2014,04/08/2014,1,97,50,1,36,Construct,,,,
P,TRF3,NW,02,PTRF3NW02,PTRF3NW02,05/14/2014,05/14/2014,1,56,40,1,6,Construct,Code 05.,"Lift ""W02"" will be renamed as ""02"".",Code 05a.,P-P-S-6121-0003
P,TRF3,NW,01,PTRF3NW01,PTRF3NW01,05/20/2014,05/20/2014,1,17,25,1,13,Construct,,,,
P,TRF3,P1,04,PTRF3P104,PTRF3P104,06/02/2014,06/02/2014,1,4,10,1,18,Construct,,,,
P,TRF3,P1,03,PTRF3P103,PTRF3P103,06/20/2014,06/20/2014,1,39,35,1,6,Construct,,,,
P,TRF3,P1,02,PTRF3P102,PTRF3P102,06/26/2014,06/26/2014,1,57,70,1,0,Construct,Code 03.,"Lift ""02+01"" will be separated into ""02"" and ""01"".  All quantities will be assigned to ""02"".",Code 03a.,P-P-S-6121-0002
