Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,VS2,,C03a2,PVS2C03a2,PVS2C03a2,05/01/2013,05/01/2013,1,145,126,1,0,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03b2,PVS2C03b2,PVS2C03b2,05/01/2013,05/01/2013,1,0,0,0,15,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03a5,PVS2C03a5,PVS2C03a5,05/16/2013,05/17/2013,2,184,181,2,-1,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03b5,PVS2C03b5,PVS2C03b5,05/16/2013,05/17/2013,2,0,0,0,5,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03a6,PVS2C03a6,PVS2C03a6,05/22/2013,05/23/2013,2,129,117,2,-1,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03b6,PVS2C03b6,PVS2C03b6,05/22/2013,05/23/2013,2,0,0,0,0,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03a7,PVS2C03a7,PVS2C03a7,05/23/2013,05/24/2013,2,137,106,2,-1,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03b7,PVS2C03b7,PVS2C03b7,05/23/2013,05/24/2013,2,0,0,0,20,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03a4,PVS2C03a4,PVS2C03a4,06/13/2013,06/14/2013,2,131,121,2,-1,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C03b4,PVS2C03b4,PVS2C03b4,06/13/2013,06/14/2013,2,0,0,0,-218,Construct,Code 03.,"Lift ""C3a&b"" will be separated into ""C3a"" and ""C3b"".  All quantities will be assigned to ""C3a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C04a1,PVS2C04a1,PVS2C04a1,11/08/2012,11/09/2012,2,592.3,568,2,-1,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C04b1,PVS2C04b1,PVS2C04b1,11/08/2012,11/09/2012,2,0,0,0,11,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C04a2,PVS2C04a2,PVS2C04a2,11/20/2012,11/21/2012,2,550,544,2,-1,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C04b2,PVS2C04b2,PVS2C04b2,11/20/2012,11/21/2012,2,0,0,0,12,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
P,VS2,,C04a3,PVS2C04a3,PVS2C04a3,12/03/2012,12/04/2012,2,588,576,2,-1,Construct,Code 03.,"Lift ""C4a&b"" will be separated into ""C4a"" and ""C4b"".  All quantities will be assigned to ""C4a"".",Code 03a.,P-P-S-6710-0003
