Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,T3,C101,F01,PT3C101F01,PT3C101F01,06/09/2014,06/09/2014,1,424,399,1,47,Construct,.,,,
P,T3,C101,W03,PT3C101W03,PT3C101W03,07/26/2014,07/26/2014,1,88,83,1,7,Construct,,,,
P,T3,C101,W02,PT3C101W02,PT3C101W02,08/02/2014,08/02/2014,1,72,73,1,11,Construct,,,,
P,T3,C101,W01,PT3C101W01,PT3C101W01,08/13/2014,08/13/2014,1,21,18,1,115,Construct,,,,
P,T3,C101,R07,PT3C101R07,PT3C101R07,12/06/2014,12/06/2014,1,144,132,1,7,Construct,,,,
P,T3,C101,R06,PT3C101R06,PT3C101R06,12/13/2014,12/13/2014,1,175,144,1,5,Construct,,,,
P,T3,C101,R05,PT3C101R05,PT3C101R05,12/18/2014,12/19/2014,2,120,107,2,47,Construct,,,,
P,T3,C101,R04a,PT3C101R04a,PT3C101R04a,02/04/2015,02/04/2015,1,67,52,1,9,Construct,,,,
P,T3,C101,R04b,PT3C101R04b,PT3C101R04b,02/13/2015,02/14/2015,2,96,117,2,53,Construct,,,,
P,T3,C101,R03a,PT3C101R03a,PT3C101R03a,04/08/2015,04/08/2015,1,99,78,1,0,Construct,Code 03.,"Lift ""R03 a+b"" will be separated into ""R03a"" and ""R03b"".  All quantities will be assigned to ""R03a"".",Code 03a.,P-P-S-6830-0011
P,T3,C101,R03b,PT3C101R03b,PT3C101R03b,04/08/2015,04/08/2015,1,0,0,0,10,Construct,Code 03.,"Lift ""R03 a+b"" will be separated into ""R03a"" and ""R03b"".  All quantities will be assigned to ""R03a"".",Code 03a.,P-P-S-6830-0011
P,T3,C103,W01b,PT3C103W01b,PT3C103W01b,04/18/2015,04/18/2015,1,242,242,1,0,Construct,Code 03.,"Lift ""C1-01+03 W01a+b+c+d+e"" will be separated into ""C1-03 W01b"", ""C1-03 W01c"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-03 W01b"".",Code 03a.,P-P-S-6830-0011
P,T3,C103,W01c,PT3C103W01c,PT3C103W01c,04/18/2015,04/18/2015,1,0,0,0,0,Construct,Code 03.,"Lift ""C1-01+03 W01a+b+c+d+e"" will be separated into ""C1-03 W01b"", ""C1-03 W01c"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-03 W01b"".",Code 03a.,P-P-S-6830-0011
P,T3,C103,W01d,PT3C103W01d,PT3C103W01d,04/18/2015,04/18/2015,1,0,0,0,0,Construct,Code 03.,"Lift ""C1-01+03 W01a+b+c+d+e"" will be separated into ""C1-03 W01b"", ""C1-03 W01c"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-03 W01b"".",Code 03a.,P-P-S-6830-0011
P,T3,C103,W01e,PT3C103W01e,PT3C103W01e,04/18/2015,04/18/2015,1,0,0,0,3,Construct,Code 03.,"Lift ""C1-01+03 W01a+b+c+d+e"" will be separated into ""C1-03 W01b"", ""C1-03 W01c"", ""C1-03 W01d"" and ""C1-03 W01e"".  All quantities will be assigned to ""C1-03 W01b"".",Code 03a.,P-P-S-6830-0011
P,T3,C101,R02,PT3C101R02,PT3C101R02,04/21/2015,04/22/2015,2,82,60,2,-1,Construct,Code 03.,"Lift ""R02+R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to ""R02"".",Code 03a.,P-P-S-6830-0011
P,T3,C101,R01,PT3C101R01,PT3C101R01,04/21/2015,04/22/2015,2,0,0,0,-246,Construct,Code 03.,"Lift ""R02+R01"" will be separated into ""R02"" and ""R01"".  All quantities will be assigned to ""R02"".",Code 03a.,P-P-S-6830-0011
