Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,TRF2,SL,11,ATRF2SL11,ATRF2SL11,07/16/2012,12/29/2012,167,355,320,3,-117,Construct,.,,,
A,TRF2,SL,10,ATRF2SL10,ATRF2SL10,09/03/2012,01/03/2013,123,121,130,3,-78,Construct,Code 02.,"Joining ""SL-10 S"", ""SL-10 kicker N"" with ""SL-10"",  all quantities are assigned to ""SL-10""",Code 02a.,A-P-S-6110-0001
A,TRF2,SL,9,ATRF2SL09,ATRF2SL09,10/17/2012,10/17/2012,1,204,165,1,31,Construct,,,,
A,TRF2,SL,8,ATRF2SL08,ATRF2SL08,11/17/2012,01/23/2013,68,188,200,4,40,Construct,,,,
A,TRF2,SL,07c,ATRF2SL07c,ATRF2SL07c,03/04/2013,03/04/2013,1,242,145,1,7,Construct,,,,
A,TRF2,SL,07a,ATRF2SL07a,ATRF2SL07a,03/11/2013,03/12/2013,2,77,55,2,1,Construct,,,,
A,TRF2,SL,07b,ATRF2SL07b,ATRF2SL07b,03/13/2013,03/13/2013,1,104,55,1,5,Construct,,,,
A,TRF2,SW,10,ATRF2SW10,ATRF2SW10,03/18/2013,03/18/2013,1,52,50,1,1,Construct,,,,
A,TRF2,NW,10,ATRF2NW10,ATRF2NW10,03/19/2013,03/19/2013,1,56,50,1,22,Construct,,,,
A,TRF2,SL,06c,ATRF2SL06c,ATRF2SL06c,04/10/2013,04/10/2013,1,136,145,1,6,Construct,,,,
A,TRF2,NW,9,ATRF2NW09,ATRF2NW09,04/16/2013,04/16/2013,1,72,65,1,0,Construct,,,,
A,TRF2,SW,9,ATRF2SW09,ATRF2SW09,04/16/2013,04/16/2013,1,80,65,1,6,Construct,,,,
A,TRF2,SL,06a,ATRF2SL06a,ATRF2SL06a,04/22/2013,04/23/2013,2,88,70,2,3,Construct,,,,
A,TRF2,SL,06b,ATRF2SL06b,ATRF2SL06b,04/26/2013,04/26/2013,1,70,70,1,11,Construct,,,,
A,TRF2,SW,8,ATRF2SW08,ATRF2SW08,05/07/2013,05/07/2013,1,56,45,1,1,Construct,,,,
A,TRF2,NW,8,ATRF2NW08,ATRF2NW08,05/08/2013,05/09/2013,2,56,45,2,8,Construct,,,,
A,TRF2,SL,05c,ATRF2SL05c,ATRF2SL05c,05/17/2013,05/18/2013,2,120,145,2,7,Construct,,,,
A,TRF2,SL,05a,ATRF2SL05a,ATRF2SL05a,05/25/2013,05/25/2013,1,80,80,1,2,Construct,,,,
A,TRF2,SL,05b,ATRF2SL05b,ATRF2SL05b,05/27/2013,05/28/2013,2,68,80,2,3,Construct,,,,
A,TRF2,R,14,ATRF2R14,ATRF2R14,05/31/2013,05/31/2013,1,110,105,1,5,Construct,,,,
A,TRF2,NW,7,ATRF2NW07,ATRF2NW07,06/05/2013,06/05/2013,1,61,50,1,0,Construct,,,,
A,TRF2,SW,7,ATRF2SW07,ATRF2SW07,06/05/2013,06/05/2013,1,53,50,1,8,Construct,,,,
