Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,VS1,,C03b6,AVS1C03b6,AVS1C03b6,08/27/2014,08/27/2014,1,40,55,1,34,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C03b2,AVS1C03b2,AVS1C03b2,09/30/2014,09/30/2014,1,52,46,1,3,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C03b1,AVS1C03b1,AVS1C03b1,10/03/2014,10/04/2014,2,92,55,2,-42,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C02b3,AVS1C02b3,AVS1C02b3,08/23/2014,08/23/2014,1,103,107,1,0,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C02b5,AVS1C02b5,AVS1C02b5,08/23/2014,08/23/2014,1,108,94,1,13,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C02b4,AVS1C02b4,AVS1C02b4,09/05/2014,09/06/2014,2,64,64,2,-17,Construct,Code 05.,"Lift ""C2b04"" will be renamed as ""C2b4""",Code 05a.,(*) A-P-S-6700-0003
A,VS1,,C02b7,AVS1C02b7,AVS1C02b7,08/20/2014,08/20/2014,1,72,58,1,17,Construct, Code 01.,"A new row was created under the name of ""C02b7"", with 0 quantities and the date of the previous lift plus one day.",Code 01a.,(*) A-P-S-6700-0003
A,VS1,,C02b6,AVS1C02b6,AVS1C02b6,09/06/2014,09/06/2014,1,48,57,1,0,Construct,Code 05.,"Lift ""C2b06"" will be renamed as ""C2b6""",Code 05a.,(*) A-P-S-6700-0003
A,VS1,,C02b02 (kicker),AVS1C02b02 (kicker),AVS1C02b02 (kicker),09/06/2014,09/06/2014,1,8,0,1,34,Construct,Code 06.,"Lift ""C02b2(kicker)"" does not exist in the RFC",Code 06a.,
A,VS1,,C02b2,AVS1C02b2,AVS1C02b2,10/10/2014,10/10/2014,1,54,48,1,0,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C02b1,AVS1C02b1,AVS1C02b1,10/10/2014,10/11/2014,2,82,57,2,-22,Construct,,,,(*) A-P-S-6700-0003
A,VS1,,C01b1,AVS1C01b1,AVS1C01b1,09/19/2014,09/20/2014,2,220,243,2,2,Construct,Code 05.,"Lift ""C01b(I)"" will be renamed as C01b1",Code 05a.,(*) A-P-S-6700-0003
A,VS1,,C01b2,AVS1C01b2,AVS1C01b2,09/22/2014,09/23/2014,2,336,400,2,37,Construct,Code 02.,"Joining ""C01b(II)"" with ""C01b(II)1(II)"" under the name of ""C01b2"".",Code 02a.,(*) A-P-S-6700-0003
A,VS1,,C01b3,AVS1C01b3,AVS1C01b3,10/30/2014,11/06/2014,8,374,352,2,-318,Construct,Code 02.,"Joining lifts ""C01b2(II)"" and ""C01b-2(II) under the name of ""C01b3""C01b3"".",Code 05a.,(*) A-P-S-6700-0003
A,VS1,,W06,AVS1W06,AVS1W06,12/23/2013,12/24/2013,2,987,961,2,30,Construct,,,,
A,VS1,,W05,AVS1W05,AVS1W05,01/23/2014,01/23/2014,1,996,965,1,34,Construct,,,,
A,VS1,,W04,AVS1W04,AVS1W04,02/26/2014,02/26/2014,1,944,971,1,22,Construct,,,,
A,VS1,,W03,AVS1W03,AVS1W03,03/20/2014,03/21/2014,2,895,971,2,13,Construct,,,,
A,VS1,,W02,AVS1W02,AVS1W02,04/03/2014,04/04/2014,2,992,967,2,39,Construct,,,,
A,VS1,,W01,AVS1W01,AVS1W01,05/13/2014,02/12/2015,276,375,426,3,,Construct,Code 02.,"Joining lift ""W01(II)"" with ""W01"" under the name of ""W01"".",Code 02a.,A-P-S-6701-0002
,,,,,,,,,,,,,,,,,(*) There is a mistake in the nomenclature of this lift in RFC drawing A-P-S-6700-0003.   This MS Excel table contains the correct name for the lift.
,,,,,,,,,,,,,,,,,
