Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,IW,M03,C01,AIWM03C01,AIWM03C01,09/13/2014,09/13/2014,1,0,0,0,24,Construct,Code 01.,"A new row was created under the name of  ""C01"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4211-0001
A,IW,M03,W06,AIWM03W06,AIWM03W06,10/07/2014,10/07/2014,1,264,220,1,30,Construct,,,,
A,IW,M03,W05,AIWM03W05,AIWM03W05,11/06/2014,11/06/2014,1,186,184,1,14,Construct,,,,
A,IW,M03,W04,AIWM03W04,AIWM03W04,11/20/2014,11/20/2014,1,284,288,1,26,Construct,,,,
A,IW,M03,W03,AIWM03W03,AIWM03W03,12/16/2014,12/18/2014,3,253,305,2,18,Construct,,,,
A,IW,M03,W02,AIWM03W02,AIWM03W02,01/05/2015,01/05/2015,1,200,189,1,16,Construct,,,,
A,IW,M03,W01,AIWM03W01,AIWM03W01,01/21/2015,01/21/2015,1,140,125,1,-564,Construct,,,,
A,IW,M04,F02 ,AIWM04F02,AIWM04F02,07/06/2013,07/09/2013,4,2023,1950,4,11,Construct,Code 02.,"Joining ""F02a"" and ""F02 b""  under the name of ""F02"".",Code 02a.,A-P-S-4215-0001
A,IW,M04,F01,AIWM04F01,AIWM04F01,07/20/2013,10/02/2013,75,1118,981,5,0,Construct,Code 02.,"Joining ""F01a"" , ""F01 (a&P3"", "" F01(P2)"", ""F01 b"" and ""F01"" under the name of ""F01"".",Code 02a.,A-P-S-4215-0001
A,IW,M04,C05b,AIWM04C05b,AIWM04C05b,10/02/2013,10/02/2013,1,109,112,1,0,Construct,,,,
A,IW,M04,P3-03,AIWM04P3-03,AIWM04P3-03,10/02/2013,10/02/2013,1,288,327,3,14,Construct,Code 02.,"Joining ""P03-C03 "", "" P03-03/02 (I)"" and "" P03-03""under the name of ""P3-03"".",Code 02a.,A-P-S-4216-0001
A,IW,M04,P2-03,AIWM04P2-03,AIWM04P2-03,10/16/2013,10/16/2013,1,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of  ""P2-03"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4216-0001
A,IW,M04,P2-02,AIWM04P2-02,AIWM04P2-02,10/15/2013,10/15/2013,1,0,0,0,-1,Construct,Code 01.,"A new row was created under the name of  ""P2-02"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4216-0001
A,IW,M04,P2-01,AIWM04P2-01,AIWM04P2-01,10/14/2013,10/14/2013,1,78,53,1,36,Construct,Code 05.,"Lift ""P02-01"" will be renamed as ""P2-01""",Code 05a.,A-P-S-4216-0001
A,IW,M04,C04b,AIWM04C04b,AIWM04C04b,11/19/2013,11/19/2013,1,104,111,1,298,Construct,,,,
A,IW,M04,P3-01,AIWM04P3-01,AIWM04P3-01,09/13/2014,09/13/2014,1,0,0,0,-156,Construct,Code 01.,"A new row was created under the name of  ""P3-01"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4216-0001
A,IW,M04,P3-02,AIWM04P3-02,AIWM04P3-02,04/10/2014,09/12/2014,156,144,169,2,-98,Construct,Code 05.,"Lift ""P03-02(II/01"" will be renamed as ""P3-02""",Code 05a.,A-P-S-4216-0001
A,IW,M04,C05a,AIWM04C05a,AIWM04C05a,06/06/2014,06/07/2014,2,134,131,2,5,Construct,,,,
A,IW,M04,C04a,AIWM04C04a,AIWM04C04a,06/12/2014,06/12/2014,1,136,130,1,7,Construct,,,,
A,IW,M04,C02a,AIWM04C02a,AIWM04C02a,06/19/2014,06/19/2014,1,88,76,1,2,Construct,,,,
A,IW,M04,C03 ,AIWM04C03,AIWM04C03,06/21/2014,06/21/2014,1,260,290,1,13,Construct,Code 05.,"Lift ""C03 b (I)"" will be renamed as ""C03""",Code 05a.,A-P-S-4216-0001
A,IW,M04,C01 ,AIWM04C01,AIWM04C01,07/04/2014,07/04/2014,1,54,72,1,11,Construct,Code 05.,"Lift ""C01 a"" will be renamed as ""C01""",Code 05a.,A-P-S-4216-0001
A,IW,M04,C02b,AIWM04C02b,AIWM04C02b,07/15/2014,07/24/2014,10,1136,1260,4,33,Construct,Code 02.,"Joining ""C01(II)/C02b(II)/C03(III) ""  and ""C01(I)/C02b(I)/C03(II) "" under the name of ""C02b""",Code 02a.,A-P-S-4216-0001
A,IW,M04,W06,AIWM04W06,AIWM04W06,08/26/2014,08/26/2014,1,290,250,3,32,Construct,Code 02.,"Joining "" W06 b""  and ""C01(II)/W06 "" under the name of ""W06""",Code 02a.,A-P-S-4216-0001
A,IW,M04,W05,AIWM04W05,AIWM04W05,09/27/2014,09/27/2014,1,157,170,1,20,Construct,,,,
A,IW,M04,W04,AIWM04W04,AIWM04W04,10/17/2014,10/17/2014,1,232,229,1,13,Construct,,,,
A,IW,M04,W03,AIWM04W03,AIWM04W03,10/30/2014,10/30/2014,1,299,245,1,13,Construct,,,,
A,IW,M04,W02,AIWM04W02,AIWM04W02,11/12/2014,11/12/2014,1,223,200,1,22,Construct,,,,
A,IW,M04,W01,AIWM04W01,AIWM04W01,12/04/2014,12/04/2014,1,115,122,1,-582,Construct,,,,
A,IW,M05,F02b,AIWM05F03b,AIWM05F03b,05/01/2013,05/02/2013,2,772,840,2,42,Construct,,,,
A,IW,M05,F02a,AIWM05F02a,AIWM05F02a,06/13/2013,06/15/2013,3,894,695,3,6,Construct,,,,
A,IW,M05,F01c,AIWM05F01c,AIWM05F01c,06/21/2013,06/22/2013,2,824,750,2,63,Construct,Code 05.,"Lift ""F01"" will be renamed as ""F01c""",Code 05a.,A-P-S-4220-0002
A,IW,M05,F03b,AIWM05F03b,AIWM05F03b,08/24/2013,08/24/2013,1,0,0,0,1,Construct,Code 01.,"A new row was created under the name of  ""F03b"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4220-0002
A,IW,M05,F02b,AIWM05F02b,AIWM05F02b,08/25/2013,08/25/2013,1,0,0,0,-3,Construct,Code 01.,"A new row was created under the name of  ""F02b"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-4220-0002
