Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
P,CC3,E,02,PCC3E02,PCC3E02,08/27/2012,08/27/2012,1,240,185,1,8,Construct,,,,
P,CC3,E,01,PCC3E01,PCC3E01,09/04/2012,09/04/2012,1,328,220,1,-119,Construct,,,,
P,CC3,F,05,PCC3F05,PCC3F05,05/08/2012,05/09/2012,2,558,540,2,41,Construct,,,,
P,CC3,F,04,PCC3F04,PCC3F04,06/19/2012,04/26/2013,312,719,619,11,-211,Construct,Code 02.,"Joining ""04"", ""04b"", ""04(5b)"", ""04(2ndstage)"" and ""04(3rdStage)""under the name of ""04"".",Code 02a.,P-P-S-5368-0002
P,CC3,F,03,PCC3F03,PCC3F03,09/27/2012,09/27/2012,1,704,573,4,280,Construct,Code 02.,"Joining ""03"", ""03c"" and ""03(3rdstage)"" under the name of ""03"".",Code 02a.,P-P-S-5368-0002
P,CC3,F,02,PCC3F02,PCC3F02,07/04/2013,07/05/2013,2,711,547,2,-521,Construct,,,,
P,CC3,G,05,PCC3G05,PCC3G05,01/31/2012,02/03/2012,4,92,93,2,20,Construct,,,,
P,CC3,G,04,PCC3G04,PCC3G04,02/23/2012,02/24/2012,2,82,53,2,15,Construct,,,,
P,CC3,G,03,PCC3G03,PCC3G03,03/10/2012,03/10/2012,1,89.14,77,1,-46,Construct,,,,
P,CC3,H,05,PCC3H05,PCC3H05,01/24/2012,02/02/2012,10,128,93,2,14,Construct,,,,
P,CC3,H,04,PCC3H04,PCC3H04,02/16/2012,02/16/2012,1,96,53,1,19,Construct,,,,
P,CC3,H,03,PCC3H03,PCC3H03,03/06/2012,03/06/2012,1,96,77,1,363,Construct,,,,
P,CC3,I,05,PCC3I05,PCC3I05,03/04/2013,03/04/2013,1,192,189,1,9,Construct,,,,
P,CC3,I,04a,PCC3I04a,PCC3I04a,03/13/2013,03/13/2013,1,48,49,1,0,Construct,,,,
P,CC3,I,04c,PCC3I04c,PCC3I04c,03/13/2013,03/13/2013,1,88,30,1,41,Construct,,,,
P,CC3,I,03a,PCC3I03a,PCC3I03a,04/23/2013,04/23/2013,1,88,82,1,0,Construct,Code 03.,"Lift ""03a+c"" will be divided into ""03a"" and ""03c"". All quantities will be assigned to ""03a"".",Code 03a.,P-P-S-5376-0001
