Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CC5,G,2,ACC5G02,ACC5G02,12/19/2012,12/19/2012,1,64,61,1,-16,Construct,,,,
A,CC5,H,5,ACC5H05,ACC5H05,12/03/2012,12/03/2012,1,104,93,1,4,Construct,,,,
A,CC5,H,4,ACC5H04,ACC5H04,12/07/2012,12/07/2012,1,48,53,1,11,Construct,,,,
A,CC5,H,3,ACC5H03,ACC5H03,12/18/2012,12/19/2012,2,56,61,2,33,Construct,,,,
A,CC5,H,2,ACC5H02,ACC5H02,01/21/2013,01/21/2013,1,72,61,1,60,Construct,,,,
A,CC5,I,5,ACC5I05,ACC5I05,03/22/2013,05/27/2013,67,320,285,5,1,Construct,Code 02.,"Joining lift ""05"", ""05 a"", ""05 b&c"" and ""05 c"", under the name of ""05"".",Code 02a.,A-P-S-5475-0001
A,CC5,I,04a,ACC5I04a,ACC5I04a,05/28/2013,05/28/2013,1,0,0,0,0,Construct,Code 01.,"A new row was created under the name of ""04 a"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-5476-0001
A,CC5,I,04c,ACC5I04c,ACC5I04c,05/28/2013,05/28/2013,1,0,0,0,6,Construct,Code 01.,"A new row was created under the name of ""04 c"", with 0 quantities and with the dates of the previous lift plus one day.",Code 01a.,A-P-S-5476-0001
A,CC5,I,03a,ACC5I03a,ACC5I03a,06/03/2013,06/03/2013,1,32,30,1,0,Construct,,,,
A,CC5,I,03c,ACC5I03c,ACC5I03c,06/03/2013,06/03/2013,1,72,47,1,23,Construct,,,,
A,CC5,I,2,ACC5I02,ACC5I02,06/26/2013,06/26/2013,1,208,193,1,3,Construct,,,,
A,CC5,I,1,ACC5I01,ACC5I01,06/29/2013,06/29/2013,1,216,229,1,-72,Construct,,,,
A,CC5,J,5,ACC5J05,ACC5J05,04/18/2013,09/03/2013,139,504,541,2,-1,Construct,Code 02.,"Joining lift ""05"" and ""05 (Kicker b)"", under the name of ""05"".",Code 02a.,A-P-S-5478-0001
A,CC5,J,4,ACC5J04,ACC5J04,09/02/2013,09/28/2013,27,522,540,6,-22,Construct,Code 02.,"Joining lift ""J04a"", ""J04b"", ""J04c"", ""J04 (Ramp)  under the name of ""J04"".",Code 02a.,A-P-S-5479-0002
A,CC5,J,3,ACC5J03,ACC5J03,09/06/2013,10/08/2013,33,645,540,5,17,Construct,Code 02.,"Joining lift ""J03a"", ""J03b"", ""J03c"", ""J03 (Ramp)"" under the name of ""J03"".",Code 02a.,A-P-S-5479-0002
A,CC5,J,2,ACC5J02,ACC5J02,10/25/2013,10/26/2013,2,649,526,2,-170,Construct,,,,
A,CC5,K,5,ACC5K05,ACC5K05,05/09/2013,05/09/2013,1,104,93,1,33,Construct,,,,
A,CC5,K,4,ACC5K04,ACC5K04,06/11/2013,06/11/2013,1,72,53,1,7,Construct,,,,
A,CC5,K,3,ACC5K03,ACC5K03,06/18/2013,06/18/2013,1,64,61,1,7,Construct,,,,
A,CC5,K,2,ACC5K02,ACC5K02,06/25/2013,06/25/2013,1,56,61,1,-96,Construct,,,,
A,CC5,L,5,ACC5L05,ACC5L05,03/21/2013,03/21/2013,1,120,93,1,11,Construct,,,,
A,CC5,L,4,ACC5L04,ACC5L04,04/01/2013,04/01/2013,1,72,53,1,15,Construct,,,,
A,CC5,L,3,ACC5L03,ACC5L03,04/16/2013,04/16/2013,1,72,61,1,16,Construct,,,,
A,CC5,L,2,ACC5L02,ACC5L02,05/02/2013,05/02/2013,1,56,61,1,,Construct,,,,
