Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,H1E,6A,F03,AH1E6AF03,AH1E6AF03,06/26/2012,06/26/2012,1,601,556,1,29,Construct,.,,,
A,H1E,6A,F02,AH1E6AF02,AH1E6AF02,07/25/2012,07/26/2012,2,799,767,2,74,Construct,,,,
A,H1E,6A,F01,AH1E6AF01,AH1E6AF01,10/08/2012,07/10/2013,276,692,649,4,-48,Construct,Code 02.,"Joining ""F01"", ""F01a"", ""F01b"" and ""F01c"" under the name of ""F01"".",Code 02a.,A-P-S-0245-0004
A,H1E,6A,W11,AH1E6AW11,AH1E6AW11,05/23/2013,07/18/2013,57,664,571,5,-20,Construct,Code 02.,"Joining ""W11a"", ""W11b"" and ""W11c"" under the name of ""W11"".",Code 02a.,A-P-S-0246-0010
A,H1E,6A,W10,AH1E6AW10,AH1E6AW10,06/28/2013,07/27/2013,30,733,668,4,13,Construct,Code 02.,"Joining ""W10a"", ""W10b"" and ""W10c"" under the name of ""W10"".",Code 02a.,A-P-S-0246-0010
A,H1E,6A,W09,AH1E6AW09,AH1E6AW09,08/09/2013,08/09/2013,1,340,319,1,7,Construct,,,,
A,H1E,6A,W08,AH1E6AW08,AH1E6AW08,08/16/2013,08/17/2013,2,963,991,2,18,Construct,,,,
A,H1E,6A,W07,AH1E6AW07,AH1E6AW07,09/04/2013,09/04/2013,1,279,269,1,13,Construct,,,,
A,H1E,6A,W06,AH1E6AW06,AH1E6AW06,09/17/2013,09/17/2013,1,279,268,1,17,Construct,,,,
A,H1E,6A,W05,AH1E6AW05,AH1E6AW05,10/04/2013,10/04/2013,1,229,217,1,11,Construct,,,,
A,H1E,6A,W04,AH1E6AW04,AH1E6AW04,10/15/2013,10/16/2013,2,349,335,2,24,Construct,,,,
A,H1E,6A,W03,AH1E6AW03,AH1E6AW03,11/09/2013,11/09/2013,1,333,334,1,18,Construct,,,,
A,H1E,6A,W02,AH1E6AW02,AH1E6AW02,11/27/2013,11/28/2013,2,345,383,2,13,Construct,,,,
A,H1E,6A,W01,AH1E6AW01,AH1E6AW01,12/11/2013,10/22/2014,316,212,297,2,-799,Construct,Code 02.,"Joining ""W01"" and ""W01(II)"" under the name of ""W01"". ",Code 02a.,A-P-S-0245-0004
A,H1E,6B,F03,AH1E6BF03,AH1E6BF03,08/14/2012,08/15/2012,2,420,401,2,14,Construct,,,,
A,H1E,6B,F02,AH1E6BF02,AH1E6BF02,08/29/2012,09/06/2012,9,562,509,4,74,Construct,Code 02.,"Joining ""F02"" and ""F02 (Kicker)"" under the name of ""F02"". ",Code 02a.,A-P-S-0245-0004
A,H1E,6B,F01,AH1E6BF01,AH1E6BF01,11/19/2012,05/07/2013,170,445,439,5,0,Construct,Code 02.,"Joining ""F01"", ""F01a"" and ""F01c"" under the name of ""F01"".",Code 02a.,A-P-S-0245-0004
A,H1E,6B,W11,AH1E6BW11,AH1E6BW11,05/07/2013,05/21/2013,15,530,576,3,-7,Construct,Code 02.,"Joining ""W11a"", ""W11b"" and ""W11c"" under the name of ""W11"".",Code 02a.,A-P-S-0246-0010
A,H1E,6B,W10,AH1E6BW10,AH1E6BW10,05/14/2013,05/27/2013,14,504,515,5,5,Construct,Code 02.,"Joining ""W10a"", ""W10b"" and ""W10c"" under the name of ""W10"".",Code 02a.,A-P-S-0246-0010
A,H1E,6B,W09,AH1E6BW09,AH1E6BW09,06/01/2013,06/01/2013,1,231,222,1,5,Construct,,,,
A,H1E,6B,W08,AH1E6BW08,AH1E6BW08,06/06/2013,06/07/2013,2,656,668,2,17,Construct,,,,
A,H1E,6B,W07,AH1E6BW07,AH1E6BW07,06/24/2013,06/26/2013,3,187,188,3,5,Construct,Code 02.,"Joining ""W07a"" and ""W07b"" under the name of ""W07"",",Code 02a.,A-P-S-0246-0009
A,H1E,6B,W06,AH1E6BW06,AH1E6BW06,07/01/2013,07/01/2013,1,208,188,2,15,Construct,Code 02.,"Joining ""W06a"" and ""W06b"" under the name of ""W06"".",Code 02a.,A-P-S-0246-0009
A,H1E,6B,W05,AH1E6BW05,AH1E6BW05,07/16/2013,07/16/2013,1,151,172,1,8,Construct,,,,
A,H1E,6B,W04,AH1E6BW04,AH1E6BW04,07/24/2013,07/24/2013,1,272,263,1,20,Construct,,,,
A,H1E,6B,W03,AH1E6BW03,AH1E6BW03,08/13/2013,09/18/2013,37,120,118,3,16,Construct,,,,
A,H1E,6B,W02,AH1E6BW02,AH1E6BW02,10/04/2013,10/04/2013,1,115,109,1,27,Construct,,,,
A,H1E,6B,W01,AH1E6BW01,AH1E6BW01,10/31/2013,10/31/2013,1,51,51,1,-505,Construct,,,,
A,H1E,6C,F03,AH1E6CF03,AH1E6CF03,06/13/2012,06/13/2012,1,580,587,1,22,Construct,,,,
A,H1E,6C,F02,AH1E6CF02,AH1E6CF02,07/05/2012,08/15/2012,42,889,766,4,89,Construct,,,,
A,H1E,6C,F01,AH1E6CF01,AH1E6CF01,11/12/2012,11/13/2012,2,668,747,2,275,Construct,,,,
A,H1E,6C,W11,AH1E6CW11,AH1E6CW11,08/15/2013,08/31/2013,17,955,872,4,-8,Construct,Code 02.,"Joining ""W11a"", ""W11b"" and ""W11c"" under the name of ""W11"".",Code 02a.,A-P-S-0246-0010
A,H1E,6C,W10,AH1E6CW10,AH1E6CW10,08/23/2013,09/07/2013,16,833,798,3,25,Construct,Code 02.,"Joining ""W10a"", ""W10b"" and ""W10c"" under the name of ""W10"".",Code 02a.,A-P-S-0246-0010
A,H1E,6C,W09,AH1E6CW09,AH1E6CW09,10/02/2013,10/03/2013,2,493,433,2,20,Construct,,,,
A,H1E,6C,W08,AH1E6CW08,AH1E6CW08,10/23/2013,10/24/2013,2,726,713,2,19,Construct,,,,
A,H1E,6C,W07,AH1E6CW07,AH1E6CW07,11/12/2013,11/13/2013,2,553,506,5,15,Construct,Code 02.,"Joining ""W07 ( E )"", ""W07 ( C )"", ""W07 ( N)"" and ""W07 ( S )"" under the name of ""W07"".",Code 02a.,A-P-S-0246-0009
A,H1E,6C,W06,AH1E6CW06,AH1E6CW06,11/28/2013,11/29/2013,2,561,533,3,18,Construct,Code 02.,"Joining ""06 (N/S/C)"" and ""W06 (E)"" under the name of ""W06"".",Code 02a.,A-P-S-0246-0009
A,H1E,6C,W05,AH1E6CW05,AH1E6CW05,12/17/2013,12/18/2013,2,479,448,2,27,Construct,,,,
A,H1E,6C,W04,AH1E6CW04,AH1E6CW04,01/14/2014,01/14/2014,1,684,686,1,14,Construct,,,,
A,H1E,6C,W03,AH1E6CW03,AH1E6CW03,01/28/2014,01/28/2014,1,698,687,1,37,Construct,,,,
A,H1E,6C,W02,AH1E6CW02,AH1E6CW02,03/06/2014,03/06/2014,1,794,791,1,75,Construct,,,,
A,H1E,6C,W01,AH1E6CW01,AH1E6CW01,05/20/2014,10/29/2014,163,348,337,3,-779,Construct,Code 02.,"Joining ""W01 a"" and ""W01 (N)"" under the name of ""W01"".",Code 02a.,A-P-S-0246-0009
A,H1E,6D,F03,AH1E6DF03,AH1E6DF03,09/10/2012,09/10/2012,1,404,386,1,11,Construct,,,,
A,H1E,6D,F02,AH1E6DF02,AH1E6DF02,09/21/2012,10/04/2012,14,484,476,3,58,Construct,,,,
A,H1E,6D,F01,AH1E6DF01,AH1E6DF01,12/01/2012,03/18/2013,108,432,392,4,33,Construct,Code 02.,"Joining ""F01a"", ""F01b"" and ""F01c"" under the name of ""F01"".",Code 02a.,A-P-S-0245-0005
A,H1E,6D,W11,AH1E6DW11,AH1E6DW11,04/20/2013,05/10/2013,21,512,552,4,-8,Construct,Code 02.,"Joining ""W11a"", ""W11b"" and ""W11c"" under the name of ""W11"".",Code 02a.,A-P-S-0246-0010
A,H1E,6D,W10,AH1E6DW10,AH1E6DW10,05/02/2013,06/05/2013,35,540,467,3,8,Construct,Code 02.,"Joining ""W10a"", ""W10b"" and ""W10c"" under the name of ""W10"".",Code 02a.,A-P-S-0246-0010
A,H1E,6D,W09,AH1E6DW09,AH1E6DW09,06/13/2013,06/13/2013,1,216,210,1,8,Construct,,,,
A,H1E,6D,W08,AH1E6DW08,AH1E6DW08,06/21/2013,06/22/2013,2,584,630,2,24,Construct,,,,
A,H1E,6D,W07,AH1E6DW07,AH1E6DW07,07/16/2013,07/17/2013,2,166,188,2,7,Construct,Code 05.,"Lift ""W07 a, b"" will be renamed as ""W07"".",Code 05a.,A-P-S-0246-0007
A,H1E,6D,W06,AH1E6DW06,AH1E6DW06,07/24/2013,07/24/2013,1,216,213,2,8,Construct,Code 02. ,"Joining ""W06 a"" and ""W06 b"" under the name of ""W06"".",Code 02a.,A-P-S-0246-0009
A,H1E,6D,W05,AH1E6DW05,AH1E6DW05,08/01/2013,08/01/2013,1,196,165,1,11,Construct,,,,
A,H1E,6D,W04,AH1E6DW04,AH1E6DW04,08/12/2013,08/13/2013,2,240,253,2,10,Construct,,,,
A,H1E,6D,W03,AH1E6DW03,AH1E6DW03,08/23/2013,09/23/2013,32,99,113,3,67,Construct,,,,
A,H1E,6D,W02,AH1E6DW02,AH1E6DW02,11/29/2013,11/29/2013,1,118,104,1,17,Construct,,,,
