Side,Structure,Monolith,Lift,Collated,Name,Actual Start,Actual End,Duration in days,Actual Quantity,Design Quantity,Number of Pours,Days before next lift,Activity Type,Revision Process,,,RFC Number
A,CU1,1W,04,ACU11W04,ACU11W04,07/28/2011,07/28/2011,1,472,463,1,18,Construct,,,,
A,CU1,1W,03aN,ACU11W03aN,ACU11W03aN,08/15/2011,08/15/2011,1,72,72,1,4,Construct,,,,
A,CU1,1W,03cN,ACU11W03cN,ACU11W03cN,08/19/2011,08/19/2011,1,76,72,1,3,Construct,,,,
A,CU1,1W,03bS,ACU11W03bS,ACU11W03bS,08/22/2011,08/22/2011,1,80,72,1,1,Construct,,,,
A,CU1,1W,03bN,ACU11W03bN,ACU11W03bN,08/23/2011,08/23/2011,1,72,72,1,2,Construct,,,,
A,CU1,1W,03cS,ACU11W03cS,ACU11W03cS,08/25/2011,08/25/2011,1,88,72,1,0,Construct,,,,
A,CU1,1W,03aS,ACU11W03aS,ACU11W03aS,08/25/2011,08/25/2011,1,74,72,1,-34,Construct,,,,
A,CU1,2W,16,ACU12W16,ACU12W16,07/22/2011,07/22/2011,1,124,65,1,6,Construct,,,,
A,CU1,2W,15,ACU12W15,ACU12W15,07/28/2011,07/28/2011,1,94,68,1,20,Construct,,,,
A,CU1,2W,14,ACU12W14,ACU12W14,08/17/2011,08/17/2011,1,447,419,1,44,Construct,,,,
A,CU1,2W,13b,ACU12W13b,ACU12W13b,09/30/2011,09/30/2011,1,162,139,1,5,Construct,,,,
A,CU1,2W,13a,ACU12W13a,ACU12W13a,10/05/2011,10/05/2011,1,232,218,1,62,Construct,,,,
A,CU1,2W,12b,ACU12W12b,ACU12W12b,12/06/2011,12/15/2011,10,160,151,2,8,Construct,,,,
A,CU1,2W,12a,ACU12W12a,ACU12W12a,12/23/2011,12/23/2011,1,224,206,1,89,Construct,,,,
A,CU1,2W,11,ACU12W11,ACU12W11,03/21/2012,03/21/2012,1,175,152,1,14,Construct,,,,
A,CU1,2W,10,ACU12W10,ACU12W10,04/04/2012,04/05/2012,2,292,245,2,23,Construct,,,,
A,CU1,2W,09,ACU12W09,ACU12W09,04/28/2012,04/28/2012,1,336,260,1,26,Construct,,,,
A,CU1,2W,08,ACU12W08,ACU12W08,05/24/2012,05/25/2012,2,477,163,2,20,Construct,,,,
A,CU1,2W,07,ACU12W07,ACU12W07,06/14/2012,06/15/2012,2,514,174,2,61,Construct,,,,
A,CU1,2W,06,ACU12W06,ACU12W06,08/15/2012,08/21/2012,7,502,174,4,457,Construct,,,,
A,CU1,2W,05,ACU12W05,ACU12W05,11/21/2013,11/21/2013,1,192,174,1,14,Construct,,,,
A,CU1,2W,04,ACU12W04,ACU12W04,12/05/2013,12/05/2013,1,104,110,1,13,Construct,,,,
A,CU1,2W,03,ACU12W03,ACU12W03,12/18/2013,12/18/2013,1,108,110,1,25,Construct,,,,
A,CU1,2W,02b,ACU12W02b,ACU12W02b,01/12/2014,01/12/2014,1,0,0,0,-1,Construct,Code 03.," Lift ""02"" will be separated into ""02a"" and ""02b"".  All quantities will be assigned to ""02a"".",Code 03a.,A-P-S-5608-0002
A,CU1,2W,02a,ACU12W02a,ACU12W02a,01/11/2014,01/11/2014,1,107,97,1,312,Construct,Code 03.," Lift ""02"" will be separated into ""02a"" and ""02b"".  All quantities will be assigned to ""02a"".",Code 03a.,A-P-S-5608-0002
A,CU1,2W,01,ACU12W01,ACU12W01,11/19/2014,11/19/2014,1,40,41,1,91,Construct,Code 05.,"Lift ""W01"" will be renamed as ""01"".",Code 05a.,
A,CU1,2W,IWS,ACU12WIWS,ACU12WIWS,02/18/2015,06/01/2015,104,186,168,13,,Construct,Code 08.,"Several lifts corresponding to internal walls and stairs were joined as ""IWS"" of monolith 2E.",Code 08a.,A-P-S-5608-0002
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
