id,date,global_area,area,structure,monolith,lift,side,name,icl_found,defects,ncr,cod,formwork_defects,rebar_defects
1,1/3/2013 0:00,LH4,Lock Head 4,H4W,1A,W09,A,AH4W1AW09,Yes,4,0,0,3,1
2,1/4/2013 0:00,LH4,Lock Head 4,H4W,1A,W08a,A,AH4W1AW08a,Yes,5,0,0,1,4
3,1/5/2013 0:00,LH4,Lock Head 4,H4W,2A,W12,A,AH4W2AW12,Yes,0,0,0,0,0
4,1/8/2013 0:00,LH4,Lock Head 4,H4C,5A,F04,A,AH4C5AF04,Yes,2,0,0,1,1
5,1/8/2013 0:00,LH4,Lock Head 4,H4E,6D,F01,A,AH4E6DF01,Yes,8,0,0,5,2
6,1/10/2013 0:00,LH4,Lock Head 4,H4W,2A,W11,A,AH4W2AW11,Yes,6,0,0,4,2
7,1/11/2013 0:00,LH4,Lock Head 4,H4W,3A,F03,A,AH4W3AF03,Yes,15,0,0,7,5
8,1/11/2013 0:00,LH4,Lock Head 4,H4E,6D,F02 S,A,AH4E6DF02S,Yes,5,0,0,2,2
9,1/11/2013 0:00,LH4,Lock Head 4,H4E,6D,F02 N,A,AH4E6DF02N,Yes,5,0,0,3,1
10,1/12/2013 0:00,LH4,Lock Head 4,H4C,5A,F03,A,AH4C5AF03,Yes,0,0,0,0,0
11,1/15/2013 0:00,LH4,Lock Head 4,H4C,5C,F04,A,AH4C5CF04,Yes,3,0,0,2,1
12,1/15/2013 0:00,LH4,Lock Head 4,H4E,6B,F02,A,AH4E6BF02,Yes,5,0,0,3,2
13,1/16/2013 0:00,LH4,Lock Head 4,H4W,1A,W07,A,AH4W1AW07,Yes,6,0,0,1,5
14,1/17/2013 0:00,LH4,Lock Head 4,H4W,1A,W08,A,AH4W1AW08,Yes,0,0,0,0,0
15,1/18/2013 0:00,LH4,Lock Head 4,H4W,1C,W13,A,AH4W1CW13,Yes,9,0,1,3,6
16,1/19/2013 0:00,LH4,Lock Head 4,H4W,2A,W10,A,AH4W2AW10,Yes,9,0,0,4,5
17,1/21/2013 0:00,LH4,Lock Head 4,H4C,5C,F03,A,AH4C5CF03,Yes,3,0,0,2,1
18,1/24/2013 0:00,LH4,Lock Head 4,H4W,1B,F02,A,AH4W1BF02,Yes,2,0,0,0,1
19,1/24/2013 0:00,LH4,Lock Head 4,H4C,5B,F04,A,AH4C5BF04,Yes,2,0,0,0,2
20,1/25/2013 0:00,LH4,Lock Head 4,H4C,5B,F03,A,AH4C5BF03,Yes,0,0,0,0,0
21,1/26/2013 0:00,LH4,Lock Head 4,H4E,6C,F01,A,AH4E6CF01,Yes,15,0,0,3,9
22,1/28/2013 0:00,LH4,Lock Head 4,H4W,1C,W12,A,AH4W1CW12,Yes,10,0,0,7,2
23,1/29/2013 0:00,LH4,Lock Head 4,H4C,5A,F01,A,AH4C5AF01,Yes,0,0,0,0,0
24,1/31/2013 0:00,LH4,Lock Head 4,H4C,5B,F02,A,AH4C5BF02,Yes,2,0,0,0,1
25,1/31/2013 0:00,LH4,Lock Head 4,H4C,5D,F04,A,AH4C5DF04,Yes,0,0,0,0,0
26,2/1/2013 0:00,LH4,Lock Head 4,H4C,5D,F03,A,AH4C5DF03,Yes,0,0,0,0,0
27,2/5/2013 0:00,LH4,Lock Head 4,H4W,1C,W11,A,AH4W1CW11,Yes,0,0,0,0,0
28,2/7/2013 0:00,LH4,Lock Head 4,H4C,5B,F01,A,AH4C5BF01,Yes,7,0,0,4,2
29,2/14/2013 0:00,LH4,Lock Head 4,H4C,5D,F02,A,AH4C5DF02,No,0,0,0,0,0
30,2/15/2013 0:00,LH4,Lock Head 4,H4W,2C,F02,A,AH4W2CF02,Yes,3,0,1,2,1
31,2/16/2013 0:00,LH4,Lock Head 4,H4W,1C,W10,A,AH4W1CW10,Yes,6,0,0,4,2
32,2/20/2013 0:00,LH4,Lock Head 4,H4C,5C,F01,A,AH4C5CF01,Yes,5,0,0,2,2
33,2/20/2013 0:00,LH4,Lock Head 4,H4C,5D,F01,A,AH4C5DF01,Yes,3,0,0,2,1
34,2/21/2013 0:00,LH4,Lock Head 4,H4W,2A,W09,A,AH4W2AW09,Yes,5,0,0,2,3
35,2/23/2013 0:00,LH4,Lock Head 4,H4W,1C,W09,A,AH4W1CW09,Yes,6,0,0,3,3
36,2/26/2013 0:00,LH4,Lock Head 4,H4W,3A,F01,A,AH4W3AF01,Yes,18,0,0,9,8
37,2/28/2013 0:00,LH4,Lock Head 4,H4W,2C,F01,A,AH4W2CF01,Yes,10,0,0,4,6
38,3/2/2013 0:00,LH4,Lock Head 4,H4W,1A,W06,A,AH4W1AW06,Yes,5,0,0,3,2
39,3/5/2013 0:00,LH4,Lock Head 4,H4W,3C,F03,A,AH4W3CF03,Yes,18,0,1,10,6
40,3/5/2013 0:00,LH4,Lock Head 4,H4E,6B,W13,A,AH4E6BW13,Yes,10,0,0,5,3
41,3/8/2013 0:00,LH4,Lock Head 4,H4W,2C,W13,A,AH4W2CW13,Yes,0,0,1,0,0
42,3/9/2013 0:00,LH4,Lock Head 4,H4W,1C,W08,A,AH4W1CW08,Yes,7,0,0,2,2
43,3/12/2013 0:00,LH4,Lock Head 4,H4W,3A,W13,A,AH4W3AW13,Yes,6,0,0,3,2
44,3/14/2013 0:00,LH4,Lock Head 4,H4W,2C,W12,A,AH4W2CW12,Yes,8,0,0,4,2
45,3/15/2013 0:00,LH4,Lock Head 4,H4E,6B,W12,A,AH4E6BW12,Yes,11,0,0,6,2
46,3/16/2013 0:00,LH4,Lock Head 4,H4W,1C,W07,A,AH4W1CW07,Yes,0,0,0,0,0
47,3/19/2013 0:00,LH4,Lock Head 4,H4W,1C,W08a,A,AH4W1CW08a,Yes,2,0,0,1,1
48,3/20/2013 0:00,LH4,Lock Head 4,H4W,2C,W11,A,AH4W2CW11,Yes,9,0,0,4,5
49,3/20/2013 0:00,LH4,Lock Head 4,H4W,3A,W12,A,AH4W3AW12,Yes,5,0,0,3,2
50,3/21/2013 0:00,LH4,Lock Head 4,H4E,6D,W13,A,AH4E6DW13,Yes,10,0,0,4,4
51,3/26/2013 0:00,LH4,Lock Head 4,H4W,1B,F01,A,AH4W1BF01,Yes,2,0,0,0,2
52,3/27/2013 0:00,LH4,Lock Head 4,H4W,3A,W11,A,AH4W3AW11,Yes,3,0,0,2,0
53,3/28/2013 0:00,LH4,Lock Head 4,H4W,2C,W10,A,AH4W2CW10,Yes,8,0,0,7,1
54,4/3/2013 0:00,LH4,Lock Head 4,H4W,3B,F06,A,AH4W3BF06,Yes,0,0,0,0,0
55,4/3/2013 0:00,LH4,Lock Head 4,H4E,6D,W12,A,AH4E6DW12,Yes,11,0,0,6,3
56,4/4/2013 0:00,LH4,Lock Head 4,H4W,2C,W09,A,AH4W2CW09,Yes,4,0,0,3,0
57,4/6/2013 0:00,LH4,Lock Head 4,H4W,3A,W10,A,AH4W3AW10,Yes,2,0,0,0,2
58,4/11/2013 0:00,LH4,Lock Head 4,H4W,1C,W06,A,AH4W1CW06,Yes,0,0,0,0,0
59,4/12/2013 0:00,LH4,Lock Head 4,H4W,3C,F01,A,AH4W3CF01,Yes,0,0,0,0,0
60,4/13/2013 0:00,LH4,Lock Head 4,H4W,2C,W07,A,AH4W2CW07,Yes,0,0,0,0,0
61,4/14/2013 0:00,LH4,Lock Head 4,H4W,2C,W08,A,AH4W2CW08,Yes,0,0,0,0,0
62,4/16/2013 0:00,LH4,Lock Head 4,H4E,6A,W11,A,AH4E6AW11,Yes,1,0,1,1,0
63,4/17/2013 0:00,LH4,Lock Head 4,H4W,1B,W13,A,AH4W1BW13,Yes,5,0,0,4,1
64,4/20/2013 0:00,LH4,Lock Head 4,H4W,3A,W09,A,AH4W3AW09,Yes,7,0,0,2,4
65,4/23/2013 0:00,LH4,Lock Head 4,H4W,2C,W06,A,AH4W2CW06,Yes,0,0,0,0,0
66,4/23/2013 0:00,LH4,Lock Head 4,H4W,3B,F05c,A,AH4W3BF05c,Yes,6,0,0,1,4
67,4/26/2013 0:00,LH4,Lock Head 4,H4W,3C,W13,A,AH4W3CW13,Yes,7,0,0,0,7
68,4/27/2013 0:00,LH4,Lock Head 4,H4W,1B,W12,A,AH4W1BW12,Yes,3,0,0,3,0
69,4/27/2013 0:00,LH4,Lock Head 4,H4E,6A,W10,A,AH4E6AW10,Yes,2,0,1,0,2
70,4/30/2013 0:00,LH4,Lock Head 4,H4W,3B,F05a,A,AH4W3BF05a,Yes,2,0,0,1,1
71,5/2/2013 0:00,LH4,Lock Head 4,H4W,2C,W05,A,AH4W2CW05,Yes,3,0,0,2,1
72,5/2/2013 0:00,LH4,Lock Head 4,H4W,3B,F05b,A,AH4W3BF05b,Yes,8,0,0,2,5
73,5/4/2013 0:00,LH4,Lock Head 4,H4W,1B,W11,A,AH4W1BW11,Yes,1,0,0,0,1
74,5/9/2013 0:00,LH4,Lock Head 4,H4W,3C,W12,A,AH4W3CW12,Yes,1,0,0,0,1
75,5/10/2013 0:00,LH4,Lock Head 4,H4W,1B,W10,A,AH4W1BW10,Yes,0,0,0,0,0
76,5/14/2013 0:00,LH4,Lock Head 4,H4W,3B,F04b,A,AH4W3BF04b,Yes,0,0,0,0,0
77,5/16/2013 0:00,LH4,Lock Head 4,H4W,1B,W09,A,AH4W1BW09,Yes,2,0,0,0,2
78,5/16/2013 0:00,LH4,Lock Head 4,H4W,2B,F03,A,AH4W2BF03,Yes,2,0,0,1,1
79,5/17/2013 0:00,LH4,Lock Head 4,H4W,3B,F04a,A,AH4W3BF04a,Yes,5,0,0,4,1
80,5/17/2013 0:00,LH4,Lock Head 4,H4W,3C,W11,A,AH4W3CW11,Yes,9,0,0,4,4
81,5/18/2013 0:00,LH4,Lock Head 4,H4W,2B,F02,A,AH4W2BF02,Yes,1,0,0,0,0
82,5/23/2013 0:00,LH4,Lock Head 4,H4E,6C,W13,A,AH4E6CW13,Yes,3,0,0,0,3
83,5/25/2013 0:00,LH4,Lock Head 4,H4W,3B,F04c,A,AH4W3BF04c,Yes,0,0,0,0,0
84,5/25/2013 0:00,LH4,Lock Head 4,H4W,3C,W10,A,AH4W3CW10,Yes,0,0,0,0,0
85,5/30/2013 0:00,LH4,Lock Head 4,H4W,2B,F01,A,AH4W2BF01,Yes,4,1,0,3,1
86,5/31/2013 0:00,LH4,Lock Head 4,H4W,1B,W08,A,AH4W1BW08,Yes,0,0,0,0,0
87,5/31/2013 0:00,LH4,Lock Head 4,H4W,3C,W09,A,AH4W3CW09,Yes,0,0,0,0,0
88,6/1/2013 0:00,LH4,Lock Head 4,H4W,1B,W08a,A,AH4W1BW08a,Yes,2,0,0,1,1
89,6/2/2013 0:00,LH4,Lock Head 4,H4W,1B,W08b,A,AH4W1BW08b,Yes,7,0,0,5,1
90,6/3/2013 0:00,LH4,Lock Head 4,H4E,6A,W09,A,AH4E6AW09,Yes,0,0,0,0,0
91,6/6/2013 0:00,LH4,Lock Head 4,H4W,1B,W07,A,AH4W1BW07,Yes,8,0,0,5,2
92,6/6/2013 0:00,LH4,Lock Head 4,H4W,2C,W04,A,AH4W2CW04,Yes,9,0,0,5,2
93,6/8/2013 0:00,LH4,Lock Head 4,H4W,2B,W13,A,AH4W2BW13,Yes,8,0,0,5,2
94,6/8/2013 0:00,LH4,Lock Head 4,H4E,6A,W08,A,AH4E6AW08,Yes,0,0,0,0,0
95,6/13/2013 0:00,LH4,Lock Head 4,H4W,2A,W08,A,AH4W2AW08,Yes,0,0,0,0,0
96,6/14/2013 0:00,LH4,Lock Head 4,H4W,2A,W07,A,AH4W2AW07,Yes,0,0,0,0,0
97,6/14/2013 0:00,LH4,Lock Head 4,H4W,3C,W08,A,AH4W3CW08,Yes,2,0,0,0,2
98,6/14/2013 0:00,LH4,Lock Head 4,H4E,6B,W11,A,AH4E6BW11,Yes,0,0,0,0,0
99,6/18/2013 0:00,LH4,Lock Head 4,H4W,2B,W12,A,AH4W2BW12,Yes,0,0,0,0,0
100,6/19/2013 0:00,LH4,Lock Head 4,H4W,3C,W07,A,AH4W3CW07,Yes,0,0,0,0,0
101,6/19/2013 0:00,LH4,Lock Head 4,H4W,3C,W08a,A,AH4W3CW08a,Yes,1,0,0,0,1
102,6/19/2013 0:00,LH4,Lock Head 4,H4E,6B,W10,A,AH4E6BW10,Yes,0,0,0,0,0
103,6/20/2013 0:00,LH4,Lock Head 4,H4W,2A,W06,A,AH4W2AW06,Yes,2,0,0,0,2
104,6/21/2013 0:00,LH4,Lock Head 4,H4W,2B,W11,A,AH4W2BW11,Yes,2,0,0,2,0
105,6/24/2013 0:00,LH4,Lock Head 4,H4W,2C,W03,A,AH4W2CW03,Yes,0,0,0,0,0
106,6/26/2013 0:00,LH4,Lock Head 4,H4W,2A,W05,A,AH4W2AW05,Yes,1,0,0,0,1
107,6/27/2013 0:00,LH4,Lock Head 4,H4W,3B,F03,A,AH4W3BF03,Yes,12,0,0,5,5
108,6/28/2013 0:00,LH4,Lock Head 4,H4W,2B,W10,A,AH4W2BW10,Yes,0,0,0,0,0
109,7/3/2013 0:00,LH4,Lock Head 4,H4W,2B,W09,A,AH4W2BW09,Yes,0,0,0,0,0
110,7/3/2013 0:00,LH4,Lock Head 4,H4E,6A,W07,A,AH4E6AW07,Yes,0,0,0,0,0
111,7/3/2013 0:00,LH4,Lock Head 4,H4E,6C,W12,A,AH4E6CW12,Yes,4,0,0,2,2
112,7/6/2013 0:00,LH4,Lock Head 4,H4E,6A,W06,A,AH4E6AW06,Yes,0,0,1,0,0
113,7/7/2013 0:00,LH4,Lock Head 4,H4W,3B,F02,A,AH4W3BF02,Yes,15,0,0,9,5
114,7/12/2013 0:00,LH4,Lock Head 4,H4W,2A,W04,A,AH4W2AW04,Yes,2,0,0,1,1
115,7/14/2013 0:00,LH4,Lock Head 4,H4W,3B,F01,A,AH4W3BF01,Yes,2,0,0,2,0
116,7/15/2013 0:00,LH4,Lock Head 4,H4W,3C,W06,A,AH4W3CW06,Yes,0,0,0,0,0
117,7/19/2013 0:00,LH4,Lock Head 4,H4W,1B,W06,A,AH4W1BW06,Yes,2,0,1,0,2
118,7/21/2013 0:00,LH4,Lock Head 4,H4W,2B,W08,A,AH4W2BW08,Yes,1,0,0,0,1
119,7/22/2013 0:00,LH4,Lock Head 4,H4W,2B,W07,A,AH4W2BW07,Yes,0,0,0,0,0
120,7/23/2013 0:00,LH4,Lock Head 4,H4E,6A,W05,A,AH4E6AW05,Yes,0,0,0,0,0
121,7/26/2013 0:00,LH4,Lock Head 4,H4W,2B,W06,A,AH4W2BW06,Yes,0,0,0,0,0
122,7/26/2013 0:00,LH4,Lock Head 4,H4E,6D,W11,A,AH4E6DW11,Yes,0,0,1,0,0
123,7/27/2013 0:00,LH4,Lock Head 4,H4W,3B,W13,A,AH4W3BW13,Yes,6,0,0,4,1
124,7/31/2013 0:00,LH4,Lock Head 4,H4E,6A,W04,A,AH4E6AW04,No,0,0,0,0,0
125,8/2/2013 0:00,LH4,Lock Head 4,H4W,2B,W05,A,AH4W2BW05,Yes,7,0,0,4,2
126,8/3/2013 0:00,LH4,Lock Head 4,H4E,6D,W10,A,AH4E6DW10,Yes,1,0,1,0,1
127,8/5/2013 0:00,LH4,Lock Head 4,H4C,5C,F02,A,AH4C5CF02,Yes,2,0,0,1,1
128,8/6/2013 0:00,LH4,Lock Head 4,H4W,3B,W12,A,AH4W3BW12,Yes,10,0,0,5,5
129,8/9/2013 0:00,LH4,Lock Head 4,H4C,5A,F02,A,AH4C5AF02,Yes,2,0,0,1,1
130,8/9/2013 0:00,LH4,Lock Head 4,H4E,6A,W03a,A,AH4E6AW03a,Yes,0,0,0,0,0
131,8/9/2013 0:00,LH4,Lock Head 4,H4E,6A,W03b,A,AH4E6AW03b,Yes,5,0,0,4,0
132,8/12/2013 0:00,LH4,Lock Head 4,H4E,6B,W09,A,AH4E6BW09,Yes,0,0,0,0,0
133,8/13/2013 0:00,LH4,Lock Head 4,H4W,3C,W05,A,AH4W3CW05,Yes,0,0,0,0,0
134,8/17/2013 0:00,LH4,Lock Head 4,H4W,3B,W11,A,AH4W3BW11,Yes,7,0,0,4,2
135,8/20/2013 0:00,LH4,Lock Head 4,H4E,6B,W08,A,AH4E6BW08,Yes,0,0,0,0,0
136,8/23/2013 0:00,LH4,Lock Head 4,H4E,6A,W02,A,AH4E6AW02,Yes,0,0,0,0,0
137,8/24/2013 0:00,LH4,Lock Head 4,H4W,1C,W05,A,AH4W1CW05,Yes,3,0,0,1,1
138,8/28/2013 0:00,LH4,Lock Head 4,H4E,6E,W11,A,AH4E6EW11,Yes,0,0,1,0,0
139,8/29/2013 0:00,LH4,Lock Head 4,H4W,3A,F02 S,A,AH4W3AF02S,Yes,0,0,0,0,0
140,8/31/2013 0:00,LH4,Lock Head 4,H4W,3A,F02 N,A,AH4W3AF02N,Yes,0,0,0,0,0
141,8/30/2013 0:00,LH4,Lock Head 4,H4E,6B,W07,A,AH4E6BW07,Yes,0,0,0,0,0
142,9/2/2013 0:00,LH4,Lock Head 4,H4E,6D,W09,A,AH4E6DW09,Yes,6,0,1,4,1
143,9/3/2013 0:00,LH4,Lock Head 4,H4E,6B,W06,A,AH4E6BW06,Yes,1,0,0,0,1
144,9/4/2013 0:00,LH4,Lock Head 4,H4E,6E,W10,A,AH4E6EW10,Yes,0,0,0,0,0
145,9/5/2013 0:00,LH4,Lock Head 4,H4W,2A,W03,A,AH4W2AW03,Yes,0,0,0,0,0
146,9/6/2013 0:00,LH4,Lock Head 4,H4W,3B,W09,A,AH4W3BW09,Yes,0,0,0,0,0
147,9/7/2013 0:00,LH4,Lock Head 4,H4E,6B,W05,A,AH4E6BW05,Yes,4,0,0,2,2
148,9/9/2013 0:00,LH4,Lock Head 4,H4W,3C,F02,A,AH4W3CF02,Yes,0,0,0,0,0
149,9/14/2013 0:00,LH4,Lock Head 4,H4E,6D,W07,A,AH4E6DW07,Yes,4,0,0,3,1
150,9/16/2013 0:00,LH4,Lock Head 4,H4W,3B,W08,A,AH4W3BW08,Yes,0,0,0,0,0
151,9/17/2013 0:00,LH4,Lock Head 4,H4W,3B,W08a,A,AH4W3BW08a,Yes,3,0,0,1,2
152,9/18/2013 0:00,LH4,Lock Head 4,H4W,3B,W08b,A,AH4W3BW08b,Yes,11,0,0,5,6
153,9/20/2013 0:00,LH4,Lock Head 4,H4E,6D,W06,A,AH4E6DW06,Yes,0,0,0,0,0
154,9/21/2013 0:00,LH4,Lock Head 4,H4W,3B,W07,A,AH4W3BW07,Yes,0,0,0,0,0
155,9/28/2013 0:00,LH4,Lock Head 4,H4E,6C,W11,A,AH4E6CW11,Yes,0,0,0,0,0
156,10/2/2013 0:00,LH4,Lock Head 4,H4W,1A,W05,A,AH4W1AW05,Yes,4,0,0,4,0
157,10/5/2013 0:00,LH4,Lock Head 4,H4E,6B,W04,A,AH4E6BW04,Yes,4,0,0,3,1
158,10/5/2013 0:00,LH4,Lock Head 4,H4E,6C,W10,A,AH4E6CW10,Yes,0,0,0,0,0
159,10/8/2013 0:00,LH4,Lock Head 4,H4E,6E,W09,A,AH4E6EW09,Yes,0,0,0,0,0
160,10/11/2013 0:00,LH4,Lock Head 4,H4W,1B,W05,A,AH4W1BW05,Yes,5,0,0,4,1
161,10/12/2013 0:00,LH4,Lock Head 4,H4E,6E,W08,A,AH4E6EW08,Yes,5,0,0,1,2
162,10/16/2013 0:00,LH4,Lock Head 4,H4W,3B,W06,A,AH4W3BW06,Yes,0,0,0,0,0
163,10/21/2013 0:00,LH4,Lock Head 4,H4E,6C,W09 S,A,AH4E6CW09S,Yes,0,0,0,0,0
164,10/21/2013 0:00,LH4,Lock Head 4,H4E,6C,W09 N,A,AH4E6CW09N,Yes,0,0,0,0,0
165,10/22/2013 0:00,LH4,Lock Head 4,H4W,1C,W04,A,AH4W1CW04,Yes,0,0,0,0,0
166,10/25/2013 0:00,LH4,Lock Head 4,H4E,6E,W07,A,AH4E6EW07,Yes,0,0,0,0,0
167,10/29/2013 0:00,LH4,Lock Head 4,H4E,6C,W08 N,A,AH4E6CW08N,Yes,0,0,0,0,0
168,10/29/2013 0:00,LH4,Lock Head 4,H4E,6C,W08 S,A,AH4E6CW08S,Yes,0,0,0,0,0
169,10/31/2013 0:00,LH4,Lock Head 4,H4W,3C,W04,A,AH4W3CW04,Yes,2,0,0,0,2
170,11/1/2013 0:00,LH4,Lock Head 4,H4E,6E,W06,A,AH4E6EW06,Yes,0,0,1,0,0
171,11/9/2013 0:00,LH4,Lock Head 4,H4W,3B,W05,A,AH4W3BW05,Yes,0,0,0,0,0
172,11/12/2013 0:00,LH4,Lock Head 4,H4W,1C,W03,A,AH4W1CW03,Yes,0,0,0,0,0
173,11/13/2013 0:00,LH4,Lock Head 4,H4E,6C,W07,A,AH4E6CW07,Yes,0,0,0,0,0
174,11/15/2013 0:00,LH4,Lock Head 4,H4E,6E,W05,A,AH4E6EW05,Yes,0,0,0,0,0
175,11/20/2013 0:00,LH4,Lock Head 4,H4W,1A,W04,A,AH4W1AW04,Yes,0,0,0,0,0
176,11/22/2013 0:00,LH4,Lock Head 4,H4E,6C,W06,A,AH4E6CW06,Yes,4,0,0,3,0
177,11/26/2013 0:00,LH4,Lock Head 4,H4W,3C,W03,A,AH4W3CW03,Yes,0,0,0,0,0
178,11/27/2013 0:00,LH4,Lock Head 4,H4E,6E,W04,A,AH4E6EW04,Yes,0,0,0,0,0
179,11/28/2013 0:00,LH4,Lock Head 4,H4W,1A,W03,A,AH4W1AW03,Yes,0,0,0,0,0
180,11/29/2013 0:00,LH4,Lock Head 4,H4E,6C,W05,A,AH4E6CW05,Yes,0,0,0,0,0
181,12/6/2013 0:00,LH4,Lock Head 4,H4E,6E,W03a,A,AH4E6EW03a,Yes,0,0,0,0,0
182,12/6/2013 0:00,LH4,Lock Head 4,H4E,6E,W03b,A,AH4E6EW03b,Yes,0,0,0,0,0
183,12/12/2013 0:00,LH4,Lock Head 4,H4E,6C,W04,A,AH4E6CW04,Yes,0,0,0,0,0
184,12/17/2013 0:00,LH4,Lock Head 4,H4W,1B,W04 N,A,AH4W1BW04N,Yes,0,0,0,0,0
185,12/17/2013 0:00,LH4,Lock Head 4,H4W,1B,W04 S,A,AH4W1BW04S,Yes,0,0,0,0,0
186,12/18/2013 0:00,LH4,Lock Head 4,H4E,6E,W02,A,AH4E6EW02,Yes,1,0,0,1,0
187,12/20/2013 0:00,LH4,Lock Head 4,H4W,3A,W08,A,AH4W3AW08,Yes,0,0,0,0,0
188,12/21/2013 0:00,LH4,Lock Head 4,H4W,3A,W08a,A,AH4W3AW08a,Yes,1,0,0,0,1
189,12/24/2013 0:00,LH4,Lock Head 4,H4E,6C,W03a,A,AH4E6CW03a,Yes,0,0,0,0,0
190,12/31/2013 0:00,LH4,Lock Head 4,H4W,3A,W07,A,AH4W3AW07,Yes,0,0,0,0,0
191,1/4/2012 0:00,LH2,Lock Head 2,H2C,4C,F05,A,AH2C4CF05,Yes,4,0,0,1,3
192,1/6/2012 0:00,LH2,Lock Head 2,H2E,6D,F05,A,AH2E6DF05,Yes,0,0,0,0,0
193,1/7/2012 0:00,LH2,Lock Head 2,H2E,6E,F05,A,AH2E6EF05,Yes,1,0,0,1,0
194,1/12/2012 0:00,LH2,Lock Head 2,H2W,3C,F05b,A,AH2W3CF05b,Yes,1,0,0,0,1
195,1/23/2012 0:00,LH2,Lock Head 2,H2W,1A,W11,A,AH2W1AW11,Yes,2,0,0,0,2
196,1/24/2012 0:00,LH2,Lock Head 2,H2W,1B,F02,A,AH2W1BF02,Yes,3,0,0,0,3
197,1/27/2012 0:00,LH2,Lock Head 2,H2W,1C,W10,A,AH2W1CW10,Yes,1,0,0,0,1
198,1/27/2012 0:00,LH2,Lock Head 2,H2W,3C,F05a,A,AH2W3CF05a,Yes,1,0,0,0,1
199,1/31/2012 0:00,LH2,Lock Head 2,H2W,3B,F07,A,AH2W3BF07,Yes,2,0,0,0,2
200,1/31/2012 0:00,LH2,Lock Head 2,H2C,4C,F04,A,AH2C4CF04,Yes,7,0,0,0,6
201,2/4/2012 0:00,LH2,Lock Head 2,H2E,6D,F04,A,AH2E6DF04,Yes,0,0,0,0,0
202,2/4/2012 0:00,LH2,Lock Head 2,H2E,6E,F04,A,AH2E6EF04,Yes,1,0,0,0,1
203,2/6/2012 0:00,LH2,Lock Head 2,H2E,6C,F03,A,AH2E6CF03,Yes,0,0,0,0,0
204,2/7/2012 0:00,LH2,Lock Head 2,H2W,1A,W10,A,AH2W1AW10,Yes,1,0,0,0,1
205,2/9/2012 0:00,LH2,Lock Head 2,H2W,3C,F05c,A,AH2W3CF05c,Yes,4,0,0,1,3
206,2/10/2012 0:00,LH2,Lock Head 2,H2W,1C,W09,A,AH2W1CW09,Yes,4,0,0,2,2
207,2/11/2012 0:00,LH2,Lock Head 2,H2E,6A,W13b,A,AH2E6AW13b,Yes,0,0,0,0,0
208,2/13/2012 0:00,LH2,Lock Head 2,H2W,2A,F03,A,AH2W2AF03,Yes,0,0,0,0,0
209,2/13/2012 0:00,LH2,Lock Head 2,H2E,6E,F03,A,AH2E6EF03,Yes,2,0,0,0,2
210,2/14/2012 0:00,LH2,Lock Head 2,H2W,1B,F01,A,AH2W1BF01,Yes,0,0,0,0,0
211,2/14/2012 0:00,LH2,Lock Head 2,H2W,3C,F04b,A,AH2W3CF04b,Yes,0,0,0,0,0
212,2/16/2012 0:00,LH2,Lock Head 2,H2E,6A,W13a,A,AH2E6AW13a,Yes,4,0,0,3,1
213,2/17/2012 0:00,LH2,Lock Head 2,H2E,6A,F01,A,AH2E6AF01,Yes,0,0,0,0,0
214,2/22/2012 0:00,LH2,Lock Head 2,H2W,3C,F04a,A,AH2W3CF04a,Yes,1,0,0,0,1
215,2/22/2012 0:00,LH2,Lock Head 2,H2E,6A,W12b,A,AH2E6AW12b,Yes,0,0,0,0,0
216,2/23/2012 0:00,LH2,Lock Head 2,H2E,6C,F02,A,AH2E6CF02,Yes,1,0,0,0,1
217,2/24/2012 0:00,LH2,Lock Head 2,H2W,1A,W09,A,AH2W1AW09,Yes,2,0,0,0,2
218,2/25/2012 0:00,LH2,Lock Head 2,H2E,6E,F02,A,AH2E6EF02,Yes,3,0,0,1,1
219,2/28/2012 0:00,LH2,Lock Head 2,H2W,1C,W08,A,AH2W1CW08,Yes,1,0,0,0,1
220,3/1/2012 0:00,LH2,Lock Head 2,H2W,3A,F06,A,AH2W3AF06,Yes,0,0,0,0,0
221,3/4/2012 0:00,LH2,Lock Head 2,H2W,2B,F03,A,AH2W2BF03,Yes,0,0,0,0,0
222,3/5/2012 0:00,LH2,Lock Head 2,H2W,3C,F04c,A,AH2W3CF04c,Yes,5,0,0,1,4
223,3/6/2012 0:00,LH2,Lock Head 2,H2W,2C,F03,A,AH2W2CF03,Yes,3,0,0,0,3
224,3/7/2012 0:00,LH2,Lock Head 2,H2W,3A,F05b,A,AH2W3AF05b,No,0,0,0,0,0
225,3/9/2012 0:00,LH2,Lock Head 2,H2W,1B,W12,A,AH2W1BW12,Yes,3,0,0,0,3
226,3/15/2012 0:00,LH2,Lock Head 2,H2W,1A,W08,A,AH2W1AW08,Yes,4,0,0,1,3
227,3/16/2012 0:00,LH2,Lock Head 2,H2W,3A,F05c,A,AH2W3AF05c,Yes,5,0,0,0,5
228,3/20/2012 0:00,LH2,Lock Head 2,H2W,3A,F04b,A,AH2W3AF04b,No,0,0,0,0,0
229,3/21/2012 0:00,LH2,Lock Head 2,H2E,6D,F03,A,AH2E6DF03,Yes,3,0,0,0,3
230,3/22/2012 0:00,LH2,Lock Head 2,H2W,1C,W07,A,AH2W1CW07,Yes,2,0,0,0,2
231,3/23/2012 0:00,LH2,Lock Head 2,H2E,6A,W12a,A,AH2E6AW12a,Yes,5,0,0,2,3
