id,date,global_area,area,structure,monolith,lift,side,name,icl_found,defects,ncr,cod,formwork_defects,rebar_defects
1132,12/4/2012 0:00,LLC,Crossunder 3,CU3,C,01 c,P,PCU3C01c,Yes,1,0,1,0,1
1133,12/26/2012 0:00,LLC,Crossunder 3,CU3,C,1:00 AM,P,PCU3C01a,Yes,1,0,0,1,0
1134,12/12/2012 0:00,LLC,Crossunder 3,CU3,C,02 a2,P,PCU3C02a2,No,0,0,0,0,0
1135,12/17/2012 0:00,LLC,Crossunder 3,CU3,C,02 b2,P,PCU3C02b2,No,0,0,0,0,0
1136,12/19/2012 0:00,LLC,Crossunder 3,CU3,C,02 a1,P,PCU3C02a1,No,0,0,0,0,0
1137,12/27/2012 0:00,LLC,Crossunder 3,CU3,C,02 b1,P,PCU3C02b1,Yes,2,0,0,0,2
1138,12/11/2012 0:00,LLC,Crossunder 3,CU3,1E,4,P,PCU31E04,Yes,0,0,0,0,0
1139,11/29/2012 0:00,LLC,Crossunder 3,CU3,2E,16,P,PCU32E16,Yes,0,0,0,0,0
1140,12/6/2012 0:00,LLC,Crossunder 3,CU3,2E,15,P,PCU32E15,Yes,1,0,0,0,1
1141,12/22/2012 0:00,LLC,Crossunder 3,CU3,2E,14,P,PCU32E14,Yes,1,0,0,0,1
1142,12/10/2012 0:00,LLC,Floor Slab,FS,H3C,C4,P,PFSH3CC4,N/A,0,0,0,0,0
1143,12/11/2012 0:00,LLC,Floor Slab,FS,H3C,C3,P,PFSH3CC3,N/A,0,0,0,0,0
1144,8/4/2012 0:00,LLC,Floor Slab,FS,L01,A,P,PFSL01A,N/A,0,0,0,0,0
1145,8/8/2012 0:00,LLC,Floor Slab,FS,L01,B,P,PFSL01B,N/A,0,0,0,0,0
1146,10/2/2012 0:00,LLC,Floor Slab,FS,L01,C,P,PFSL01C,N/A,0,0,0,0,0
1147,10/4/2012 0:00,LLC,Floor Slab,FS,L01,D,P,PFSL01D,N/A,0,0,0,0,0
1148,8/10/2012 0:00,LLC,Floor Slab,FS,L02,B,P,PFSL02B,N/A,0,0,0,0,0
1149,8/13/2012 0:00,LLC,Floor Slab,FS,L02,A,P,PFSL02A,N/A,0,0,0,0,0
1150,10/9/2012 0:00,LLC,Floor Slab,FS,L02,C,P,PFSL02C,N/A,0,0,0,0,0
1151,10/11/2012 0:00,LLC,Floor Slab,FS,L02,D,P,PFSL02D,N/A,0,0,0,0,0
1152,8/17/2012 0:00,LLC,Floor Slab,FS,L03,B,P,PFSL03B,N/A,0,0,0,0,0
1153,8/21/2012 0:00,LLC,Floor Slab,FS,L03,A,P,PFSL03A,N/A,0,0,0,0,0
1154,10/16/2012 0:00,LLC,Floor Slab,FS,L03,C,P,PFSL03C,N/A,0,0,0,0,0
1155,10/19/2012 0:00,LLC,Floor Slab,FS,L03,D,P,PFSL03D,N/A,0,0,0,0,0
1156,8/27/2012 0:00,LLC,Floor Slab,FS,L04,B,P,PFSL04B,N/A,0,0,0,0,0
1157,8/29/2012 0:00,LLC,Floor Slab,FS,L04,A,P,PFSL04A,N/A,0,0,0,0,0
1158,8/20/2012 0:00,LLC,Floor Slab,FS,L09,A,P,PFSL09A,N/A,0,0,0,0,0
1159,9/26/2012 0:00,LLC,Floor Slab,FS,L09,B,P,PFSL09B,N/A,0,0,0,0,0
1160,9/28/2012 0:00,LLC,Floor Slab,FS,L09,D,P,PFSL09D,N/A,0,0,0,0,0
1161,10/1/2012 0:00,LLC,Floor Slab,FS,L09,C,P,PFSL09C,N/A,0,0,0,0,0
1162,8/14/2012 0:00,LLC,Floor Slab,FS,L10,A,P,PFSL10A,N/A,0,0,0,0,0
1163,2/1/2012 0:00,LMC,Middle East,ME,M01,F03,P,PMEM01F03,Yes,0,0,0,0,0
1164,2/9/2012 0:00,LMC,Middle East,ME,M01,F02 b,P,PMEM01F02b,Yes,3,0,0,2,1
1165,2/17/2012 0:00,LMC,Middle East,ME,M01,F01b,P,PMEM01F01b,Yes,0,0,0,0,0
1166,3/12/2012 0:00,LMC,Middle East,ME,M01,F02 a,P,PMEM01F02a,Yes,4,0,0,2,2
1167,12/10/2012 0:00,LMC,Middle East,ME,M01,F01a,P,PMEM01F01a,Yes,2,0,0,1,1
1168,12/11/2012 0:00,LMC,Middle East,ME,M01,C08 b,P,PMEM01C08b,No,0,0,0,0,0
1169,12/11/2012 0:00,LMC,Middle East,ME,M01,C08 a,P,PMEM01C08a,No,0,0,0,0,0
1170,12/18/2012 0:00,LMC,Middle East,ME,M01,C07 b,P,PMEM01C07b,Yes,0,0,0,0,0
1171,12/12/2012 0:00,LMC,Middle East,ME,M01,C07 a,P,PMEM01C07a,No,0,0,0,0,0
1172,12/18/2012 0:00,LMC,Middle East,ME,M01,C06 a,P,PMEM01C06a,Yes,0,0,0,0,0
1173,12/26/2012 0:00,LMC,Middle East,ME,M01,C06 b,P,PMEM01C06b,Yes,1,0,0,1,0
1174,1/10/2012 0:00,LMC,Middle East,ME,M02,F01,P,PMEM02F01,Yes,1,5,0,0,1
1175,2/23/2012 0:00,LMC,Middle East,ME,M02,C04 a,P,PMEM02C04a,Yes,0,0,0,0,0
1176,3/15/2012 0:00,LMC,Middle East,ME,M02,C03 a,P,PMEM02C03a,Yes,3,0,0,0,1
1177,1/11/2012 0:00,LMC,Middle East,ME,M02,C04 c,P,PMEM02C04c,No,0,0,0,0,0
1178,5/21/2012 0:00,LMC,Middle East,ME,M02,C04 b,P,PMEM02C04b,Yes,3,2,0,3,0
1179,6/15/2012 0:00,LMC,Middle East,ME,M02,C03 b,P,PMEM02C03b,Yes,2,0,0,0,1
1180,1/12/2012 0:00,LMC,Middle East,ME,M02,C03 c,P,PMEM02C03c,No,0,0,0,0,0
1181,7/17/2012 0:00,LMC,Middle East,ME,M02,C02,P,PMEM02C02,Yes,5,0,0,3,1
1182,7/25/2012 0:00,LMC,Middle East,ME,M02,C01,P,PMEM02C01,Yes,4,0,0,2,1
1183,8/14/2012 0:00,LMC,Middle East,ME,M02,W09,P,PMEM02W09,Yes,0,0,0,0,0
1184,8/22/2012 0:00,LMC,Middle East,ME,M02,W08,P,PMEM02W08,Yes,0,0,0,0,0
1185,2/8/2012 0:00,LMC,Middle East,ME,M03,F02,P,PMEM03F02,Yes,3,0,0,0,2
1186,3/1/2012 0:00,LMC,Middle East,ME,M03,F01,P,PMEM03F01,Yes,1,0,0,0,1
1187,3/27/2012 0:00,LMC,Middle East,ME,M03,C04 a,P,PMEM03C04a,Yes,2,0,0,0,2
1188,3/31/2012 0:00,LMC,Middle East,ME,M03,C04 c,P,PMEM03C04c,Yes,1,0,0,0,1
1189,4/9/2012 0:00,LMC,Middle East,ME,M03,C03 a,P,PMEM03C03a,Yes,9,0,0,4,3
1190,10/9/2012 0:00,LMC,Middle East,ME,M03,C03 c,P,PMEM03C03c,Yes,2,0,0,2,0
1191,10/24/2012 0:00,LMC,Middle East,ME,M03,C04 b,P,PMEM03C04b,Yes,0,0,0,0,0
1192,10/31/2012 0:00,LMC,Middle East,ME,M03,C03 b,P,PMEM03C03b,Yes,0,0,0,0,0
1193,11/16/2012 0:00,LMC,Middle East,ME,M03,C02,P,PMEM03C02,Yes,0,0,0,0,0
1194,11/23/2012 0:00,LMC,Middle East,ME,M03,C01,P,PMEM03C01,No,0,0,0,0,0
1195,1/30/2012 0:00,LMC,Middle East,ME,M04,F01,P,PMEM04F01,Yes,11,0,0,4,6
1196,2/14/2012 0:00,LMC,Middle East,ME,M04,C04 c,P,PMEM04C04c,Yes,13,2,0,7,5
1197,2/15/2012 0:00,LMC,Middle East,ME,M04,C04 a,P,PMEM04C04a,Yes,1,0,0,0,0
1198,2/17/2012 0:00,LMC,Middle East,ME,M04,C04 b,P,PMEM04C04b,Yes,5,0,0,2,3
1199,3/6/2012 0:00,LMC,Middle East,ME,M04,C03 b,P,PMEM04C03b,Yes,8,0,0,5,1
1200,3/12/2012 0:00,LMC,Middle East,ME,M04,C03 a,P,PMEM04C03a,Yes,1,0,0,1,0
1201,6/21/2012 0:00,LMC,Middle East,ME,M04,C03 c,P,PMEM04C03c,Yes,5,0,0,1,3
1202,11/20/2012 0:00,LMC,Middle East,ME,M04,C02,P,PMEM04C02,Yes,1,0,0,0,1
1203,11/28/2012 0:00,LMC,Middle East,ME,M04,C01,P,PMEM04C01,No,0,0,0,0,0
1204,9/7/2012 0:00,LMC,Middle East,ME,M05,F03,P,PMEM05F03,Yes,2,0,0,1,1
1205,9/12/2012 0:00,LMC,Middle East,ME,M05,F02,P,PMEM05F02,Yes,1,0,0,0,0
1206,9/21/2012 0:00,LMC,Middle East,ME,M05,F01,P,PMEM05F01,Yes,1,0,0,0,1
1207,10/9/2012 0:00,LMC,Middle East,ME,M05,C04 a,P,PMEM05C04a,Yes,3,0,0,1,2
1208,10/12/2012 0:00,LMC,Middle East,ME,M05,C04 c,P,PMEM05C04c,Yes,4,0,0,2,2
1209,10/23/2012 0:00,LMC,Middle East,ME,M05,C03 a,P,PMEM05C03a,Yes,8,0,0,6,2
1210,10/30/2012 0:00,LMC,Middle East,ME,M05,C03 c,P,PMEM05C03c,Yes,0,0,0,0,0
1211,11/27/2012 0:00,LMC,Middle East,ME,M05,C04 b,P,PMEM05C04b,Yes,0,0,0,0,0
1212,12/10/2012 0:00,LMC,Middle East,ME,M05,C03 b,P,PMEM05C03b,Yes,0,0,0,0,0
1213,5/19/2012 0:00,LMC,Middle East,ME,M06,F03,P,PMEM06F03,Yes,4,0,0,4,0
1214,7/23/2012 0:00,LMC,Middle East,ME,M06,F02,P,PMEM06F02,Yes,0,0,0,0,0
1215,8/6/2012 0:00,LMC,Middle East,ME,M06,F01,P,PMEM06F01,Yes,5,0,0,3,1
1216,11/12/2012 0:00,LMC,Middle East,ME,M06,C04 a,P,PMEM06C04a,Yes,2,0,0,0,2
1217,11/12/2012 0:00,LMC,Middle East,ME,M06,C04 c,P,PMEM06C04c,Yes,0,0,0,0,0
1218,11/20/2012 0:00,LMC,Middle East,ME,M06,C03 a,P,PMEM06C03a,Yes,1,0,0,0,1
1219,11/28/2012 0:00,LMC,Middle East,ME,M06,C03 c,P,PMEM06C03c,Yes,5,0,0,3,2
1220,5/15/2012 0:00,LMC,Middle East,ME,M08,F03,P,PMEM08F03,Yes,3,0,0,2,0
1221,5/26/2012 0:00,LMC,Middle East,ME,M08,F02,P,PMEM08F02,Yes,4,0,0,1,2
1222,6/4/2012 0:00,LMC,Middle East,ME,M08,F01,P,PMEM08F01,Yes,7,0,0,2,5
1223,12/7/2012 0:00,LMC,Middle East,ME,M08,C04 a,P,PMEM08C04a,Yes,0,0,0,0,0
1224,12/10/2012 0:00,LMC,Middle East,ME,M08,C04 c,P,PMEM08C04c,Yes,0,0,0,0,0
1225,12/20/2012 0:00,LMC,Middle East,ME,M08,C04 b,P,PMEM08C04b,Yes,0,0,0,0,0
1226,12/21/2012 0:00,LMC,Middle East,ME,M08,C03 a,P,PMEM08C03a,Yes,3,0,0,3,0
1227,2/8/2012 0:00,LMC,Middle East,ME,M09,C04 a,P,PMEM09C04a,Yes,0,0,0,0,0
1228,2/11/2012 0:00,LMC,Middle East,ME,M09,C04 c,P,PMEM09C04c,Yes,2,0,0,0,2
1229,3/2/2012 0:00,LMC,Middle East,ME,M09,C04 b,P,PMEM09C04b,Yes,3,0,0,0,2
1230,3/12/2012 0:00,LMC,Middle East,ME,M09,C03 a,P,PMEM09C03a,Yes,3,0,0,1,2
1231,3/14/2012 0:00,LMC,Middle East,ME,M09,C03 c,P,PMEM09C03c,Yes,0,0,0,0,0
1232,3/21/2012 0:00,LMC,Middle East,ME,M09,C03 b,P,PMEM09C03b,Yes,1,0,0,0,1
1233,11/27/2012 0:00,LMC,Middle East,ME,M09,C02,P,PMEM09C02,Yes,1,0,0,1,0
1234,12/5/2012 0:00,LMC,Middle East,ME,M09,C01,P,PMEM09C01,No,0,0,0,0,0
1235,12/15/2012 0:00,LMC,Middle East,ME,M10,F01,P,PMEM10F01,Yes,2,0,0,0,2
1236,6/27/2012 0:00,LMC,Middle East,ME,M10,C04 c,P,PMEM10C04c,Yes,3,0,0,0,3
1237,12/14/2012 0:00,LMC,Middle East,ME,M10,C04 a,P,PMEM10C04a,Yes,0,0,0,0,0
1238,12/22/2012 0:00,LMC,Middle East,ME,M10,C03 a,P,PMEM10C03a,Yes,0,0,0,0,0
1239,2/6/2012 0:00,LMC,Middle East,ME,M11,C04 a,P,PMEM11C04a,Yes,3,0,0,0,2
1240,2/6/2012 0:00,LMC,Middle East,ME,M11,C04 c,P,PMEM11C04c,Yes,0,0,0,0,0
1241,2/11/2012 0:00,LMC,Middle East,ME,M11,C04 b,P,PMEM11C04b,Yes,7,0,0,2,4
1242,2/24/2012 0:00,LMC,Middle East,ME,M11,C03 a,P,PMEM11C03a,Yes,1,0,0,1,0
1243,3/1/2012 0:00,LMC,Middle East,ME,M11,C03 b,P,PMEM11C03b,Yes,0,1,0,0,0
1244,3/3/2012 0:00,LMC,Middle East,ME,M11,C03 c,P,PMEM11C03c,Yes,2,0,0,0,1
1245,3/5/2012 0:00,LMC,Middle East,ME,M12,F03,P,PMEM12F03,Yes,3,0,0,0,1
1246,3/13/2012 0:00,LMC,Middle East,ME,M12,F02 ,P,PMEM12F02,Yes,3,0,0,0,2
1247,3/27/2012 0:00,LMC,Middle East,ME,M12,F01a,P,PMEM12F01a,Yes,0,0,0,0,0
1248,12/28/2012 0:00,LMC,Middle East,ME,M12,F01 b,P,PMEM12F01b,Yes,0,0,0,0,0
1249,2/3/2012 0:00,LMC,Middle East,ME,M13,F03,P,PMEM13F03,Yes,0,0,0,0,0
1250,2/15/2012 0:00,LMC,Middle East,ME,M13,F02,P,PMEM13F02,Yes,4,0,0,2,2
1251,6/23/2012 0:00,LMC,Middle East,ME,M13,F01 b,P,PMEM13F01b,Yes,3,0,0,2,1
1252,11/22/2012 0:00,LMC,Middle East,ME,M13,F01 c,P,PMEM13F01c,Yes,2,0,0,1,1
1253,6/21/2012 0:00,LMC,Middle East,ME,M13,F01 a,P,PMEM13F01a,Yes,5,0,0,3,1
1254,12/20/2012 0:00,LMC,Middle East,ME,M13,C04 a,P,PMEM13C04a,Yes,0,0,0,0,0
1255,3/7/2012 0:00,LMC,Middle East,ME,M14,F03,P,PMEM14F03,Yes,5,0,0,2,1
1256,3/15/2012 0:00,LMC,Middle East,ME,M14,F02,P,PMEM14F02,Yes,0,0,0,0,0
1257,3/29/2012 0:00,LMC,Middle East,ME,M14,F01a,P,PMEM14F01a,Yes,0,0,0,0,0
1258,6/23/2012 0:00,LMC,Middle East,ME,M14,F01b,P,PMEM14F01b,No,0,0,0,0,0
1259,7/2/2012 0:00,LMC,Middle East,ME,M14,C04 a,P,PMEM14C04a,Yes,6,0,0,4,1
1260,7/7/2012 0:00,LMC,Middle East,ME,M14,C04 c,P,PMEM14C04c,Yes,0,0,0,0,0
1261,7/23/2012 0:00,LMC,Middle East,ME,M14,C04 b,P,PMEM14C04b,Yes,5,0,0,3,1
1262,8/25/2012 0:00,LMC,Middle East,ME,M14,C03 b,P,PMEM14C03b,Yes,4,0,0,1,3
1263,9/8/2012 0:00,LMC,Middle East,ME,M14,C03 c,P,PMEM14C03c,Yes,5,0,0,2,2
1264,9/12/2012 0:00,LMC,Middle East,ME,M14,C03 a,P,PMEM14C03a,Yes,0,0,0,0,0
1265,1/11/2012 0:00,LMC,Middle East,ME,M15,F01,P,PMEM15F01,Yes,3,1,0,1,2
1266,3/23/2012 0:00,LMC,Middle East,ME,M15,C04 a,P,PMEM15C04a,Yes,0,0,0,0,0
1267,3/29/2012 0:00,LMC,Middle East,ME,M15,C04 c,P,PMEM15C04c,Yes,3,0,0,1,2
1268,4/11/2012 0:00,LMC,Middle East,ME,M15,C03 a,P,PMEM15C03a,Yes,0,0,0,0,0
1269,4/12/2012 0:00,LMC,Middle East,ME,M15,C04 b,P,PMEM15C04b,Yes,4,0,0,1,1
1270,4/19/2012 0:00,LMC,Middle East,ME,M15,C03 c,P,PMEM15C03c,Yes,0,0,0,0,0
1271,4/26/2012 0:00,LMC,Middle East,ME,M15,C03 b,P,PMEM15C03b,Yes,9,0,0,3,4
1272,10/11/2012 0:00,LMC,Middle East,ME,M15,C02,P,PMEM15C02,Yes,0,0,0,0,0
1273,10/17/2012 0:00,LMC,Middle East,ME,M15,C01,P,PMEM15C01,No,0,0,0,0,0
1274,1/26/2012 0:00,LMC,Middle East,ME,M16,F02,P,PMEM16F02,Yes,0,0,0,0,0
1275,2/4/2012 0:00,LMC,Middle East,ME,M16,F01,P,PMEM16F01,Yes,0,1,0,0,0
1276,2/27/2012 0:00,LMC,Middle East,ME,M16,C04 a,P,PMEM16C04a,Yes,1,0,0,0,0
1277,2/28/2012 0:00,LMC,Middle East,ME,M16,C04 c,P,PMEM16C04c,Yes,0,0,0,0,0
1278,3/6/2012 0:00,LMC,Middle East,ME,M16,C04 b,P,PMEM16C04b,Yes,0,0,0,0,0
1279,3/15/2012 0:00,LMC,Middle East,ME,M16,C03 c,P,PMEM16C03c,Yes,2,0,0,1,1
1280,3/17/2012 0:00,LMC,Middle East,ME,M16,C03 a,P,PMEM16C03a,Yes,5,0,0,3,1
1281,3/22/2012 0:00,LMC,Middle East,ME,M16,C03 b,P,PMEM16C03b,Yes,6,0,0,4,1
1282,6/20/2012 0:00,LMC,Middle East,ME,M16,C02,P,PMEM16C02,Yes,10,0,0,4,6
1283,6/27/2012 0:00,LMC,Middle East,ME,M16,C01,P,PMEM16C01,No,0,0,0,0,0
1284,7/12/2012 0:00,LMC,Middle East,ME,M16,W09,P,PMEM16W09,Yes,1,0,0,0,1
1285,7/21/2012 0:00,LMC,Middle East,ME,M16,W08,P,PMEM16W08,Yes,9,0,0,5,3
1286,7/27/2012 0:00,LMC,Middle East,ME,M16,W07,P,PMEM16W07,Yes,0,0,0,0,0
1287,8/6/2012 0:00,LMC,Middle East,ME,M16,W06,P,PMEM16W06,Yes,2,0,0,0,2
1288,8/13/2012 0:00,LMC,Middle East,ME,M16,W05,P,PMEM16W05,Yes,6,0,0,5,1
1289,8/29/2012 0:00,LMC,Middle East,ME,M16,W04,P,PMEM16W04,Yes,2,0,0,1,1
1290,9/3/2012 0:00,LMC,Middle East,ME,M16,W03 b,P,PMEM16W03b,Yes,6,0,0,4,2
1291,9/22/2012 0:00,LMC,Middle East,ME,M16,W03 a,P,PMEM16W03a,Yes,0,0,0,0,0
1292,10/9/2012 0:00,LMC,Middle East,ME,M16,W02,P,PMEM16W02,Yes,0,0,0,0,0
1293,8/22/2012 0:00,LMC,Middle East,ME,M20,F03,P,PMEM20F03,Yes,6,0,0,2,2
1294,9/6/2012 0:00,LMC,Middle East,ME,M20,F02,P,PMEM20F02,Yes,4,0,0,4,0
1295,9/14/2012 0:00,LMC,Middle East,ME,M20,F01,P,PMEM20F01,Yes,0,0,0,0,0
1296,4/25/2012 0:00,LMC,Middle East,ME,M21,F03,P,PMEM21F03,Yes,6,0,0,2,3
1297,5/17/2012 0:00,LMC,Middle East,ME,M21,F02 a,P,PMEM21F02a,Yes,1,0,0,0,1
1298,5/30/2012 0:00,LMC,Middle East,ME,M21,F02 b,P,PMEM21F02b,Yes,3,0,0,0,1
1299,7/11/2012 0:00,LMC,Conduit 3,CC3,A,5,P,PCC3A05,No,0,0,0,0,0
1300,7/27/2012 0:00,LMC,Conduit 3,CC3,A,04a,P,PCC3A04a,No,0,0,0,0,0
1301,7/27/2012 0:00,LMC,Conduit 3,CC3,A,04b,P,PCC3A04b,No,0,0,0,0,0
1302,8/17/2012 0:00,LMC,Conduit 3,CC3,A,03a,P,PCC3A03a,No,0,0,0,0,0
1303,8/17/2012 0:00,LMC,Conduit 3,CC3,A,03b,P,PCC3A03b,No,0,0,0,0,0
1304,7/19/2012 0:00,LMC,Conduit 3,CC3,E,5,P,PCC3E05,No,0,0,0,0,0
1305,8/8/2012 0:00,LMC,Conduit 3,CC3,E,04b,P,PCC3E04b,No,0,0,0,0,0
1306,8/8/2012 0:00,LMC,Conduit 3,CC3,E,04c,P,PCC3E04c,No,0,0,0,0,0
1307,8/13/2012 0:00,LMC,Conduit 3,CC3,E,03b,P,PCC3E03b,No,0,0,0,0,0
1308,8/13/2012 0:00,LMC,Conduit 3,CC3,E,03c,P,PCC3E03c,No,0,0,0,0,0
1309,8/27/2012 0:00,LMC,Conduit 3,CC3,E,2,P,PCC3E02,No,0,0,0,0,0
1310,9/4/2012 0:00,LMC,Conduit 3,CC3,E,1,P,PCC3E01,Yes,0,0,0,0,0
1311,5/8/2012 0:00,LMC,Conduit 3,CC3,F,5,P,PCC3F05,Yes,12,3,0,4,7
1312,6/19/2012 0:00,LMC,Conduit 3,CC3,F,4,P,PCC3F04,Yes,7,0,0,5,2
1313,9/27/2012 0:00,LMC,Conduit 3,CC3,F,3,P,PCC3F03,No,0,0,0,0,0
1314,1/31/2012 0:00,LMC,Conduit 3,CC3,G,5,P,PCC3G05,No,0,0,0,0,0
1315,2/23/2012 0:00,LMC,Conduit 3,CC3,G,4,P,PCC3G04,No,0,0,0,0,0
1316,3/10/2012 0:00,LMC,Conduit 3,CC3,G,3,P,PCC3G03,No,0,0,0,0,0
1317,1/24/2012 0:00,LMC,Conduit 3,CC3,H,5,P,PCC3H05,No,0,0,0,0,0
1318,2/16/2012 0:00,LMC,Conduit 3,CC3,H,4,P,PCC3H04,No,0,0,0,0,0
1319,3/6/2012 0:00,LMC,Conduit 3,CC3,H,3,P,PCC3H03,No,0,0,0,0,0
1320,2/7/2012 0:00,LMC,Conduit 3,CC3,K,5,P,PCC3K05,No,0,0,0,0,0
1321,3/21/2012 0:00,LMC,Conduit 3,CC3,K,4,P,PCC3K04,No,0,0,0,0,0
1322,4/19/2012 0:00,LMC,Conduit 3,CC3,K,3,P,PCC3K03,Yes,0,0,0,0,0
1323,2/6/2012 0:00,LMC,Conduit 3,CC3,L,5,P,PCC3L05,No,0,0,0,0,0
1324,2/28/2012 0:00,LMC,Conduit 3,CC3,L,4,P,PCC3L04,No,0,0,0,0,0
1325,3/31/2012 0:00,LMC,Conduit 3,CC3,L,3,P,PCC3L03,No,0,0,0,0,0
1326,8/30/2012 0:00,LMC,Conduit 4,CC4,E,5,P,PCC4E05,No,0,0,0,0,0
1327,9/8/2012 0:00,LMC,Conduit 4,CC4,E,04b,P,PCC4E04b,No,0,0,0,0,0
1328,9/8/2012 0:00,LMC,Conduit 4,CC4,E,04c,P,PCC4E04c,No,0,0,0,0,0
1329,9/18/2012 0:00,LMC,Conduit 4,CC4,E,03b,P,PCC4E03b,Yes,1,0,0,0,1
1330,9/18/2012 0:00,LMC,Conduit 4,CC4,E,03c,P,PCC4E03c,Yes,2,0,0,1,0
1331,11/1/2012 0:00,LMC,Conduit 4,CC4,E,2,P,PCC4E02,Yes,1,0,0,0,1
1332,11/15/2012 0:00,LMC,Conduit 4,CC4,E,1,P,PCC4E01,Yes,2,0,0,2,0
1333,7/10/2012 0:00,LMC,Conduit 4,CC4,F,5,P,PCC4F05,Yes,10,0,0,5,4
1334,4/17/2012 0:00,LMC,Conduit 4,CC4,G,5,P,PCC4G05,Yes,2,1,0,2,0
1335,5/8/2012 0:00,LMC,Conduit 4,CC4,G,4,P,PCC4G04,Yes,0,0,0,0,0
1336,5/17/2012 0:00,LMC,Conduit 4,CC4,G,3,P,PCC4G03,Yes,4,0,0,0,4
1337,3/31/2012 0:00,LMC,Conduit 4,CC4,H,5,P,PCC4H05,Yes,4,0,0,0,3
1338,4/20/2012 0:00,LMC,Conduit 4,CC4,H,4,P,PCC4H04,Yes,0,0,0,0,0
1339,5/1/2012 0:00,LMC,Conduit 4,CC4,H,3,P,PCC4H03,Yes,1,0,0,0,1
1340,10/19/2012 0:00,LMC,Conduit 4,CC4,J,5,P,PCC4J05,Yes,0,0,0,0,0
1341,12/6/2012 0:00,LMC,Conduit 4,CC4,J,4,P,PCC4J04,Yes,9,0,0,4,5
1342,7/18/2012 0:00,LMC,Conduit 4,CC4,K,5,P,PCC4K05,No,0,0,0,0,0
1343,8/8/2012 0:00,LMC,Conduit 4,CC4,K,4,P,PCC4K04,No,0,0,0,0,0
1344,8/15/2012 0:00,LMC,Conduit 4,CC4,K,3,P,PCC4K03,No,0,0,0,0,0
1345,7/18/2012 0:00,LMC,Conduit 4,CC4,L,5,P,PCC4L05,No,0,0,0,0,0
1346,8/3/2012 0:00,LMC,Conduit 4,CC4,L,4,P,PCC4L04,No,0,0,0,0,0
1347,8/11/2012 0:00,LMC,Conduit 4,CC4,L,3,P,PCC4L03,No,0,0,0,0,0
1348,6/12/2012 0:00,LMC,Middle East,ME,M21,F01 a,P,PMEM21F01a,Yes,8,0,0,2,6
1349,6/20/2012 0:00,LMC,Middle East,ME,M21,F01 b,P,PMEM21F01b,Yes,13,0,0,7,6
1350,7/27/2012 0:00,LMC,Middle East,ME,M22,F05,P,PMEM22F05,Yes,0,1,0,0,0
1351,8/6/2012 0:00,LMC,Middle East,ME,M22,F04,P,PMEM22F04,Yes,3,0,1,1,2
1352,8/21/2012 0:00,LMC,Middle East,ME,M22,F03 b,P,PMEM22F03b,Yes,10,0,0,4,4
1353,8/7/2012 0:00,LMC,Middle East,ME,M22,F03a,P,PMEM22F03a,No,0,0,0,0,0
1354,8/30/2012 0:00,LMC,Middle East,ME,M22,F02 b,P,PMEM22F02b,Yes,1,0,0,0,0
1355,9/10/2012 0:00,LMC,Middle East,ME,M22,F01.2b,P,PMEM22F01.2b,Yes,6,0,0,2,2
1356,5/25/2012 0:00,LMC,Middle East,ME,M23,F09,P,PMEM23F09,Yes,0,0,0,0,0
1357,6/27/2012 0:00,LMC,Middle East,ME,M23,F08,P,PMEM23F08,Yes,13,2,0,8,3
1358,7/19/2012 0:00,LMC,Middle East,ME,M23,F07 a,P,PMEM23F07a,Yes,3,0,0,2,1
1359,7/31/2012 0:00,LMC,Middle East,ME,M23,F07 b,P,PMEM23F07b,Yes,11,0,0,5,5
1360,11/28/2012 0:00,LMC,Floor Slab,FS,H3C,A4,P,PFSH3CA4,Yes,2,0,1,0,2
1361,2/7/2012 0:00,LMC,Middle West,MW,M01,F02,P,PMWM01F02,Yes,4,0,0,1,3
1362,2/13/2012 0:00,LMC,Middle West,MW,M01,F01,P,PMWM01F01,Yes,11,0,0,4,5
1363,2/22/2012 0:00,LMC,Middle West,MW,M01,C10,P,PMWM01C10,Yes,6,0,0,5,0
1364,2/29/2012 0:00,LMC,Middle West,MW,M01,C09,P,PMWM01C09,Yes,15,0,0,4,10
1365,3/9/2012 0:00,LMC,Middle West,MW,M01,C08,P,PMWM01C08,Yes,2,0,0,2,0
1366,3/16/2012 0:00,LMC,Middle West,MW,M01,C07,P,PMWM01C07,Yes,4,0,0,1,1
1367,3/20/2012 0:00,LMC,Middle West,MW,M01,C06 a,P,PMWM01C06a,No,0,0,0,0,0
1368,3/17/2012 0:00,LMC,Middle West,MW,M01,C06 b,P,PMWM01C06b,No,0,0,0,0,0
1369,3/30/2012 0:00,LMC,Middle West,MW,M01,C05 b,P,PMWM01C05b,Yes,6,1,0,4,2
1370,4/4/2012 0:00,LMC,Middle West,MW,M01,C05 a,P,PMWM01C05a,Yes,16,0,0,8,5
1371,5/8/2012 0:00,LMC,Middle West,MW,M01,C04 a,P,PMWM01C04a,Yes,7,0,0,3,2
1372,6/29/2012 0:00,LMC,Middle West,MW,M01,C04 b,P,PMWM01C04b,Yes,4,0,0,2,2
1373,5/9/2012 0:00,LMC,Middle West,MW,M01,C03 a,P,PMWM01C03a,No,0,0,0,0,0
1374,6/30/2012 0:00,LMC,Middle West,MW,M01,C03 b,P,PMWM01C03b,No,0,0,0,0,0
